Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
94,1704489586742,05/01/2024 21:19:46,1704489586742,0,05/01/2024 21:19:46,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,11,probe,Thought probe,muxvwp,1,response,no,2222.1999999999825,2215.5,2222.1999999999825,2222.1999999999825,2215.5,2222.1999999999825,1,2222.1999999999825,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
95,1704489587913,05/01/2024 21:19:47,1704489587913,0,05/01/2024 21:19:47,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,62,passages,Sentences,3emlxf,1,response,,1177.6999999999825,1173.3999999999942,1177.6999999999825,1177.6999999999825,1173.3999999999942,1177.6999999999825,1,1177.6999999999825,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,9,Most modern antibiotics are produced by fungi.,0,Easy,2,2,,,,,,,,,,,,
96,1704489589333,05/01/2024 21:19:49,1704489589333,0,05/01/2024 21:19:49,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,63,passages,Sentences,3emlxf,1,response,,1423.7999999999884,1417.300000000003,1423.7999999999884,1423.7999999999884,1417.300000000003,1423.7999999999884,1,1423.7999999999884,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,10,Alexander Fleming discovered the first of these antibiotics.,0,Easy,2,2,,,,,,,,,,,,
97,1704489590621,05/01/2024 21:19:50,1704489590621,0,05/01/2024 21:19:50,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,64,passages,Sentences,3emlxf,1,response,,1294.699999999997,1291.5,1294.699999999997,1294.699999999997,1291.5,1294.699999999997,1,1294.699999999997,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,11,A mold of the genus Penicillium had contaminated a culture of staphylococcus bacteria that was growing on a nutrient agar plate.,0,Easy,2,2,,,,,,,,,,,,
98,1704489592141,05/01/2024 21:19:52,1704489592141,0,05/01/2024 21:19:52,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,65,passages,Sentences,3emlxf,1,response,,1523.4999999999854,1521.199999999997,1523.4999999999854,1523.4999999999854,1521.199999999997,1523.4999999999854,1,1523.4999999999854,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,12,Alexander noted that the mold completely halted the growth of the bacteria.,0,Easy,2,2,,,,,,,,,,,,
99,1704489593494,05/01/2024 21:19:53,1704489593494,0,05/01/2024 21:19:53,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,66,passages,Sentences,3emlxf,1,response,,1354.0000000000146,1347.1000000000058,1354.0000000000146,1354.0000000000146,1347.1000000000058,1354.0000000000146,1,1354.0000000000146,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,13,"Antibiotics, of which many hundreds have now been discovered, are substances produced by a living organism that injure another living organism.",1,Easy,2,2,,,,,,,,,,,,
100,1704489594958,05/01/2024 21:19:54,1704489594958,0,05/01/2024 21:19:54,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,12,probe,Thought probe,muxvwp,1,response,yes,1472.1999999999825,1465.8999999999942,1472.1999999999825,1472.1999999999825,1465.8999999999942,1472.1999999999825,1,1472.1999999999825,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
101,1704489595701,05/01/2024 21:19:55,1704489595701,0,05/01/2024 21:19:55,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,67,passages,Sentences,3emlxf,1,response,,749.5,742.7999999999884,749.5,749.5,742.7999999999884,749.5,1,749.5,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,14,All of these are substances produced by one living organism that injures another living organism.,0,Easy,2,2,,,,,,,,,,,,
102,1704489596486,05/01/2024 21:19:56,1704489596486,0,05/01/2024 21:19:56,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,3,instr_comprehension,Comprehension instruction,ki2jxw,1,response,,791.1000000000349,785.3000000000175,791.1000000000349,791.1000000000349,785.3000000000175,791.1000000000349,1,791.1000000000349,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
103,1704489600164,05/01/2024 21:20:00,1704489600164,0,05/01/2024 21:20:00,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,13,comprehension,Comprehension questions,ers3wv,1,response,b,3684.000000000029,3681,3684.000000000029,3684.000000000029,3681,3684.000000000029,1,3684.000000000029,0,0,,Click Response,response B,3,object-67,comprehension,,,3,1,,,,,,A fungus was used as medicine as early as what century?,b,Sixteenth,Seventeenth,Eighteenth,Nineteenth,Twentieth,,,,,
104,1704489602941,05/01/2024 21:20:02,1704489602941,0,05/01/2024 21:20:02,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,14,comprehension,Comprehension questions,ers3wv,1,response,b,2779.600000000006,2777.6999999999825,2779.600000000006,2779.600000000006,2777.6999999999825,2779.600000000006,1,2779.600000000006,0,0,,Click Response,response C,4,object-68,comprehension,,,3,2,,,,,,How many antibiotics have been discovered?,b,Ninety-six,Many hundreds,Thousands,Millions,An unspecified number,,,,,
105,1704489604272,05/01/2024 21:20:04,1704489604272,0,05/01/2024 21:20:04,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,15,comprehension,Comprehension questions,ers3wv,1,response,c,1333.3000000000466,1326.9000000000233,1333.3000000000466,1333.3000000000466,1326.9000000000233,1333.3000000000466,1,1333.3000000000466,0,0,,Click Response,response A,2,object-66,comprehension,,,3,3,,,,,,This passage is mainly about,c,ergot,drugs,fungi,antibiotics,cheese,,,,,
106,1704489614637,05/01/2024 21:20:14,1704489614637,0,05/01/2024 21:20:14,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,16,comprehension,Comprehension questions,ers3wv,1,response,d,10371,10369.099999999977,10371,10371,10369.099999999977,10371,1,10371,0,0,,Click Response,response C,4,object-68,comprehension,,,3,4,,,,,,LSD is specifically mentioned to show that ergot,d,needs to be further controlled,needs further research,has medicinal value,is of current interest,is dangerous,,,,,
107,1704489615737,05/01/2024 21:20:15,1704489615737,0,05/01/2024 21:20:15,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,68,passages,Sentences,3emlxf,1,response,,1102.100000000035,1097.6000000000058,1102.100000000035,1102.100000000035,1097.6000000000058,1102.100000000035,1,1102.100000000035,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,0,Passage 4,0,Easy,2,2,,,,,,,,,,,,
108,1704489617394,05/01/2024 21:20:17,1704489617394,0,05/01/2024 21:20:17,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,69,passages,Sentences,3emlxf,1,response,,1662.000000000029,1659.6000000000058,1662.000000000029,1662.000000000029,1659.6000000000058,1662.000000000029,1,1662.000000000029,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,1,"Once in a while you will hear about an artist who was recognized as a master during his lifetime, but was then almost forgotten after his death.",0,Easy,2,2,,,,,,,,,,,,
109,1704489618948,05/01/2024 21:20:18,1704489618948,0,05/01/2024 21:20:18,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,70,passages,Sentences,3emlxf,1,response,,1555.7999999999884,1549.2000000000116,1555.7999999999884,1555.7999999999884,1549.2000000000116,1555.7999999999884,1,1555.7999999999884,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,2,"A good example is the painter, Domenicos Theotocopoulos.",0,Easy,2,2,,,,,,,,,,,,
110,1704489620957,05/01/2024 21:20:20,1704489620957,0,05/01/2024 21:20:20,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,71,passages,Sentences,3emlxf,1,response,,2013.2999999999884,2006.7999999999884,2013.2999999999884,2013.2999999999884,2006.7999999999884,2013.2999999999884,1,2013.2999999999884,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,3,He was known as El Greco because of his Greek ancestry.,0,Easy,2,2,,,,,,,,,,,,
111,1704489624382,05/01/2024 21:20:24,1704489624382,0,05/01/2024 21:20:24,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,72,passages,Sentences,3emlxf,1,response,,3434.2000000000116,3431.5,3434.2000000000116,3434.2000000000116,3431.5,3434.2000000000116,1,3434.2000000000116,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,4,"After pursuing his early career in Italy, El Greco settled in the Spanish city of Toledo, where he prospered for the rest of his life.",1,Easy,2,2,,,,,,,,,,,,
112,1704489625701,05/01/2024 21:20:25,1704489625701,0,05/01/2024 21:20:25,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,13,probe,Thought probe,muxvwp,1,response,yes,1321.2000000000116,1319.5,1321.2000000000116,1321.2000000000116,1319.5,1321.2000000000116,1,1321.2000000000116,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
113,1704489628802,05/01/2024 21:20:28,1704489628802,0,05/01/2024 21:20:28,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,73,passages,Sentences,3emlxf,1,response,,3103.7000000000116,3097.2000000000116,3103.7000000000116,3103.7000000000116,3097.2000000000116,3103.7000000000116,1,3103.7000000000116,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,5,He prospered there for the rest of his life.,0,Easy,2,2,,,,,,,,,,,,
114,1704489630937,05/01/2024 21:20:30,1704489630937,0,05/01/2024 21:20:30,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,74,passages,Sentences,3emlxf,1,response,,2140.5999999999767,2139.5,2140.5999999999767,2140.5999999999767,2139.5,2140.5999999999767,1,2140.5999999999767,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,6,History forgot El Greco for nearly three hundred years.,0,Easy,2,2,,,,,,,,,,,,
115,1704489633089,05/01/2024 21:20:33,1704489633089,0,05/01/2024 21:20:33,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,75,passages,Sentences,3emlxf,1,response,,2153.9000000000233,2153,2153.9000000000233,2153.9000000000233,2153,2153.9000000000233,1,2153.9000000000233,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,7,"Then, artists and critics of the twentieth century rediscovered him.",0,Easy,2,2,,,,,,,,,,,,
116,1704489646057,05/01/2024 21:20:46,1704489646057,0,05/01/2024 21:20:46,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,76,passages,Sentences,3emlxf,1,response,,12968.5,12966.799999999988,12968.5,12968.5,12966.799999999988,12968.5,1,12968.5,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,8,"The power of El Greco’s intensely emotional style can be felt most strongly in his later paintings, such as the famous View of Toledo.",0,Easy,2,2,,,,,,,,,,,,
117,1704489648159,05/01/2024 21:20:48,1704489648159,0,05/01/2024 21:20:48,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,77,passages,Sentences,3emlxf,1,response,,2103.7000000000116,2097.5,2103.7000000000116,2103.7000000000116,2097.5,2103.7000000000116,1,2103.7000000000116,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,9,"He painted this canvas in 1610, only a few years before his death.",0,Easy,2,2,,,,,,,,,,,,
118,1704489650463,05/01/2024 21:20:50,1704489650463,0,05/01/2024 21:20:50,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,78,passages,Sentences,3emlxf,1,response,,2310.100000000035,2305.7999999999884,2310.100000000035,2310.100000000035,2305.7999999999884,2310.100000000035,1,2310.100000000035,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,10,It is a strange landscape.,0,Easy,2,2,,,,,,,,,,,,
119,1704489676279,05/01/2024 21:21:16,1704489676279,0,05/01/2024 21:21:16,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,79,passages,Sentences,3emlxf,1,response,,25820,25815.900000000023,25820,25820,25815.900000000023,25820,1,25820,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,11,"One notices that eerie, silvery buildings take on a ghostlike stillness next to the explosive light of the sky and the writhing forms of the countryside below.",0,Easy,2,2,,,,,,,,,,,,
120,1704489688234,05/01/2024 21:21:28,1704489688234,0,05/01/2024 21:21:28,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,80,passages,Sentences,3emlxf,1,response,,11959.300000000047,11952.899999999994,11959.300000000047,11959.300000000047,11952.899999999994,11959.300000000047,1,11959.300000000047,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,12,"Curiously, about the same time, another important artist was scorned even by many of his contemporaries.",0,Easy,2,2,,,,,,,,,,,,
121,1704489691455,05/01/2024 21:21:31,1704489691455,0,05/01/2024 21:21:31,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,81,passages,Sentences,3emlxf,1,response,,3227.2999999999593,3222.6999999999825,3227.2999999999593,3227.2999999999593,3222.6999999999825,3227.2999999999593,1,3227.2999999999593,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,13,This artist was Caravaggio.,0,Easy,2,2,,,,,,,,,,,,
122,1704489692449,05/01/2024 21:21:32,1704489692449,0,05/01/2024 21:21:32,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,82,passages,Sentences,3emlxf,1,response,,999,993.2000000000116,999,999,993.2000000000116,999,1,999,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,14,He was a self-taught painter who came to Rome around 1590 from a small town in Lombardy.,0,Easy,2,2,,,,,,,,,,,,
123,1704489694228,05/01/2024 21:21:34,1704489694228,0,05/01/2024 21:21:34,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,83,passages,Sentences,3emlxf,1,response,,1784.399999999965,1778.2999999999884,1784.399999999965,1784.399999999965,1778.2999999999884,1784.399999999965,1,1784.399999999965,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,15,"Caravaggio’s critics complained that he treated sacred religious subjects in a low, vulgar way by including the faces and figures of common people in his paintings.",0,Easy,2,2,,,,,,,,,,,,
124,1704489695267,05/01/2024 21:21:35,1704489695267,0,05/01/2024 21:21:35,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,84,passages,Sentences,3emlxf,1,response,,1041.9000000000233,1034.9000000000233,1041.9000000000233,1041.9000000000233,1034.9000000000233,1041.9000000000233,1,1041.9000000000233,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,16,"By using stark contrasts of light and shadow, Caravaggio managed to conjure up unforgettable scenes of dramatic realism.",1,Easy,2,2,,,,,,,,,,,,
125,1704489696658,05/01/2024 21:21:36,1704489696658,0,05/01/2024 21:21:36,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,14,probe,Thought probe,muxvwp,1,response,yes,1401.0999999999767,1395.5999999999767,1401.0999999999767,1401.0999999999767,1395.5999999999767,1401.0999999999767,1,1401.0999999999767,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
126,1704489697466,05/01/2024 21:21:37,1704489697466,0,05/01/2024 21:21:37,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,4,instr_comprehension,Comprehension instruction,ki2jxw,1,response,,814.0999999999767,812.8000000000175,814.0999999999767,814.0999999999767,812.8000000000175,814.0999999999767,1,814.0999999999767,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
127,1704489700322,05/01/2024 21:21:40,1704489700322,0,05/01/2024 21:21:40,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,17,comprehension,Comprehension questions,ers3wv,1,response,a,2857.1999999999825,2854.600000000006,2857.1999999999825,2857.1999999999825,2854.600000000006,2857.1999999999825,1,2857.1999999999825,0,0,,Click Response,response A,2,object-66,comprehension,,,4,1,,,,,,"In his paintings, Caravaggio included",a,common people,strange landscapes,"eerie, silvery buildings",ghosts,corpses,,,,,
128,1704489703740,05/01/2024 21:21:43,1704489703740,0,05/01/2024 21:21:43,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,18,comprehension,Comprehension questions,ers3wv,1,response,a,3420.5999999999767,3417.2999999999884,3420.5999999999767,3420.5999999999767,3417.2999999999884,3420.5999999999767,1,3420.5999999999767,0,0,,Click Response,response A,2,object-66,comprehension,,,4,2,,,,,,El Greco pursued his early career in,a,Italy,Greece,Lombardy,Rome,Toledo,,,,,
129,1704489705150,05/01/2024 21:21:45,1704489705150,0,05/01/2024 21:21:45,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,19,comprehension,Comprehension questions,ers3wv,1,response,b,1412.600000000035,1409.5,1412.600000000035,1412.600000000035,1409.5,1412.600000000035,1,1412.600000000035,0,0,,Click Response,response A,2,object-66,comprehension,,,4,3,,,,,,Apparently a major technique of Caravaggio’s was,b,using exalted religious subjects,using stark contrasts,using cadavers,using ghostlike stillness,none of the above,,,,,
130,1704489707748,05/01/2024 21:21:47,1704489707748,0,05/01/2024 21:21:47,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,20,comprehension,Comprehension questions,ers3wv,1,response,c,2601.2000000000116,2597.600000000006,2601.2000000000116,2601.2000000000116,2597.600000000006,2601.2000000000116,1,2601.2000000000116,0,0,,Click Response,response C,4,object-68,comprehension,,,4,4,,,,,,The principal idea discussed in this passage concerns,c,El Greco,Caravaggio,contemporary approval of artists,the travels of painters,the prosperity of artists,,,,,
131,1704489709136,05/01/2024 21:21:49,1704489709136,0,05/01/2024 21:21:49,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,1,finish,Thank you,xuq6te,1,continue,,1392.2999999999593,1389,1392.2999999999593,1392.2999999999593,1389,1392.2999999999593,1,1392.2999999999593,0,0,,Click To Continue,Continue Button,2,object-75,finish,,,,,,,,,,,,,,,,,,,,,
132,1704489709138,05/01/2024 21:21:49,1704489709138,0,05/01/2024 21:21:49,158033,3,task-ppjy,,33982347,BLIND,10054389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,set2_easy,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1705923913918,22/01/2024 11:45:13,1705923913918,0,22/01/2024 11:45:13,158033,3,task-ppjy,,34375498,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1872x966,,,0,Mind wandering task,5,,adhd,set 2,,,,Neurodiverse,,ACCEPT,set2_easy,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1705923918290,22/01/2024 11:45:18,1705923918290,0,22/01/2024 11:45:18,158033,3,task-ppjy,,34375498,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1872x966,,,0,Mind wandering task,5,,adhd,set 2,,,,Neurodiverse,,ACCEPT,set2_easy,1,start,Welcome,vo3k26,1,continue,,4394.2,4383.599999999999,4394.2,4394.2,4383.599999999999,4394.2,1,4394.2,0,0,,Click To Continue,Continue Button,2,object-14,start,,,,,,,,,,,,,,,,,,,,,
3,1705923931317,22/01/2024 11:45:31,1705923931317,0,22/01/2024 11:45:31,158033,3,task-ppjy,,34375498,BLIND,10158473,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1872x966,,,0,Mind wandering task,5,,adhd,set 2,,,,Neurodiverse,,ACCEPT,set2_easy,1,instr_passages,Text,zppu2h,1,response,,13033.300000000001,13016.6,13033.300000000001,13033.300000000001,13016.6,13033.300000000001,1,13033.300000000001,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,1,"TASK INSTRUCTIONS - PLEASE READ CAREFULLY!

The goal of this study is to learn how mind wandering affects how you learn information during reading. <br><br> Mind wandering is a term used to describe what occurs when your attention wanders from a task.
 Sometimes when your mind wanders, you begin thinking about personal events or concerns rather than your task. At other times, your mind can wander because you are bored or tired and you don’t really know what you’re thinking about; all you know is that you are no longer thinking about your task.
<br><br>
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
