Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-8dr8,Randomise questionnaire elements?,Question Key,Response
9,1738706564443,04/02/2025 22:02:44,1738706565059,0,04/02/2025 22:02:45,201657,10,questionnaire-dqyr,,43067628,BLIND,12550316,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1519x695,,,,Consent form,5,set1,No,END QUESTIONNAIRE,24806
1,1738707217376,04/02/2025 22:13:37,1738707217416,0,04/02/2025 22:13:37,201657,10,questionnaire-dqyr,,43067891,BLIND,12550423,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1396x785,1397x616,,,,Consent form,5,set2,No,BEGIN QUESTIONNAIRE,
2,1738707223664,04/02/2025 22:13:43,1738707223703,0,04/02/2025 22:13:43,201657,10,questionnaire-dqyr,,43067891,BLIND,12550423,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1396x785,1397x616,,,,Consent form,5,set2,No,consent1,1
3,1738707223761,04/02/2025 22:13:43,1738707223704,0,04/02/2025 22:13:43,201657,10,questionnaire-dqyr,,43067891,BLIND,12550423,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1396x785,1397x616,,,,Consent form,5,set2,No,consent2,1
4,1738707223761,04/02/2025 22:13:43,1738707223704,0,04/02/2025 22:13:43,201657,10,questionnaire-dqyr,,43067891,BLIND,12550423,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1396x785,1397x616,,,,Consent form,5,set2,No,consent3,1
5,1738707223761,04/02/2025 22:13:43,1738707223704,0,04/02/2025 22:13:43,201657,10,questionnaire-dqyr,,43067891,BLIND,12550423,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1396x785,1397x616,,,,Consent form,5,set2,No,consent4,1
6,1738707223761,04/02/2025 22:13:43,1738707223704,0,04/02/2025 22:13:43,201657,10,questionnaire-dqyr,,43067891,BLIND,12550423,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1396x785,1397x616,,,,Consent form,5,set2,No,consent5,1
7,1738707223761,04/02/2025 22:13:43,1738707223704,0,04/02/2025 22:13:43,201657,10,questionnaire-dqyr,,43067891,BLIND,12550423,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1396x785,1397x616,,,,Consent form,5,set2,No,consent6,1
8,1738707223761,04/02/2025 22:13:43,1738707223704,0,04/02/2025 22:13:43,201657,10,questionnaire-dqyr,,43067891,BLIND,12550423,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1396x785,1397x616,,,,Consent form,5,set2,No,consent7,1
9,1738707223761,04/02/2025 22:13:43,1738707223704,0,04/02/2025 22:13:43,201657,10,questionnaire-dqyr,,43067891,BLIND,12550423,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1396x785,1397x616,,,,Consent form,5,set2,No,END QUESTIONNAIRE,6288
1,1738950121702,07/02/2025 17:42:01,1738950121603,0,07/02/2025 17:42:01,201657,10,questionnaire-dqyr,,43181264,BLIND,12588681,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,,,,Consent form,5,set2,No,BEGIN QUESTIONNAIRE,
2,1738950134808,07/02/2025 17:42:14,1738950134752,0,07/02/2025 17:42:14,201657,10,questionnaire-dqyr,,43181264,BLIND,12588681,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,,,,Consent form,5,set2,No,consent1,1
3,1738950134884,07/02/2025 17:42:14,1738950134754,0,07/02/2025 17:42:14,201657,10,questionnaire-dqyr,,43181264,BLIND,12588681,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,,,,Consent form,5,set2,No,consent2,1
4,1738950134884,07/02/2025 17:42:14,1738950134754,0,07/02/2025 17:42:14,201657,10,questionnaire-dqyr,,43181264,BLIND,12588681,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,,,,Consent form,5,set2,No,consent3,1
5,1738950134884,07/02/2025 17:42:14,1738950134754,0,07/02/2025 17:42:14,201657,10,questionnaire-dqyr,,43181264,BLIND,12588681,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,,,,Consent form,5,set2,No,consent4,1
6,1738950134884,07/02/2025 17:42:14,1738950134754,0,07/02/2025 17:42:14,201657,10,questionnaire-dqyr,,43181264,BLIND,12588681,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,,,,Consent form,5,set2,No,consent5,1
7,1738950134884,07/02/2025 17:42:14,1738950134754,0,07/02/2025 17:42:14,201657,10,questionnaire-dqyr,,43181264,BLIND,12588681,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,,,,Consent form,5,set2,No,consent6,1
8,1738950134884,07/02/2025 17:42:14,1738950134754,0,07/02/2025 17:42:14,201657,10,questionnaire-dqyr,,43181264,BLIND,12588681,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,,,,Consent form,5,set2,No,consent7,1
9,1738950134884,07/02/2025 17:42:14,1738950134754,0,07/02/2025 17:42:14,201657,10,questionnaire-dqyr,,43181264,BLIND,12588681,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,,,,Consent form,5,set2,No,END QUESTIONNAIRE,13151
1,1739209917746,10/02/2025 17:51:57,1739209917596,-8,10/02/2025 09:51:57,201657,10,questionnaire-dqyr,,43256704,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,,Consent form,5,set1,No,BEGIN QUESTIONNAIRE,
2,1739209924553,10/02/2025 17:52:04,1739209924428,-8,10/02/2025 09:52:04,201657,10,questionnaire-dqyr,,43256704,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,,Consent form,5,set1,No,consent1,1
3,1739209924698,10/02/2025 17:52:04,1739209924430,-8,10/02/2025 09:52:04,201657,10,questionnaire-dqyr,,43256704,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,,Consent form,5,set1,No,consent2,1
4,1739209924698,10/02/2025 17:52:04,1739209924430,-8,10/02/2025 09:52:04,201657,10,questionnaire-dqyr,,43256704,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,,Consent form,5,set1,No,consent3,1
5,1739209924698,10/02/2025 17:52:04,1739209924430,-8,10/02/2025 09:52:04,201657,10,questionnaire-dqyr,,43256704,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,,Consent form,5,set1,No,consent4,1
6,1739209924698,10/02/2025 17:52:04,1739209924430,-8,10/02/2025 09:52:04,201657,10,questionnaire-dqyr,,43256704,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,,Consent form,5,set1,No,consent5,1
7,1739209924698,10/02/2025 17:52:04,1739209924430,-8,10/02/2025 09:52:04,201657,10,questionnaire-dqyr,,43256704,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,,Consent form,5,set1,No,consent6,1
8,1739209924698,10/02/2025 17:52:04,1739209924430,-8,10/02/2025 09:52:04,201657,10,questionnaire-dqyr,,43256704,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,,Consent form,5,set1,No,consent7,1
9,1739209924698,10/02/2025 17:52:04,1739209924430,-8,10/02/2025 09:52:04,201657,10,questionnaire-dqyr,,43256704,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,,Consent form,5,set1,No,END QUESTIONNAIRE,6834
1,1739280026929,11/02/2025 13:20:26,1739280026755,0,11/02/2025 13:20:26,201657,10,questionnaire-dqyr,,43289371,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,,Consent form,5,set2,No,BEGIN QUESTIONNAIRE,
2,1739280037131,11/02/2025 13:20:37,1739280036599,0,11/02/2025 13:20:36,201657,10,questionnaire-dqyr,,43289371,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1513x738,,,,Consent form,5,set2,No,consent1,1
3,1739280037285,11/02/2025 13:20:37,1739280036601,0,11/02/2025 13:20:36,201657,10,questionnaire-dqyr,,43289371,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1513x738,,,,Consent form,5,set2,No,consent2,1
4,1739280037285,11/02/2025 13:20:37,1739280036601,0,11/02/2025 13:20:36,201657,10,questionnaire-dqyr,,43289371,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1513x738,,,,Consent form,5,set2,No,consent3,1
5,1739280037285,11/02/2025 13:20:37,1739280036601,0,11/02/2025 13:20:36,201657,10,questionnaire-dqyr,,43289371,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1513x738,,,,Consent form,5,set2,No,consent4,1
6,1739280037285,11/02/2025 13:20:37,1739280036601,0,11/02/2025 13:20:36,201657,10,questionnaire-dqyr,,43289371,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1513x738,,,,Consent form,5,set2,No,consent5,1
7,1739280037285,11/02/2025 13:20:37,1739280036601,0,11/02/2025 13:20:36,201657,10,questionnaire-dqyr,,43289371,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1513x738,,,,Consent form,5,set2,No,consent6,1
8,1739280037285,11/02/2025 13:20:37,1739280036601,0,11/02/2025 13:20:36,201657,10,questionnaire-dqyr,,43289371,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1513x738,,,,Consent form,5,set2,No,consent7,1
9,1739280037285,11/02/2025 13:20:37,1739280036602,0,11/02/2025 13:20:36,201657,10,questionnaire-dqyr,,43289371,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1513x738,,,,Consent form,5,set2,No,END QUESTIONNAIRE,9847
END OF FILE
