Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-8dr8,Randomise questionnaire elements?,Question Key,Response
1,1738634236086,04/02/2025 01:57:16,1738634235988,0,04/02/2025 01:57:15,201657,10,questionnaire-gzsc,,43026573,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,,Info sheet,4,set2,No,BEGIN QUESTIONNAIRE,
2,1738634240522,04/02/2025 01:57:20,1738634240461,0,04/02/2025 01:57:20,201657,10,questionnaire-gzsc,,43026573,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,,Info sheet,4,set2,No,END QUESTIONNAIRE,4473
1,1738668819840,04/02/2025 11:33:39,1738668815356,0,04/02/2025 11:33:35,201657,10,questionnaire-gzsc,,43038277,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,,Info sheet,4,set1,No,BEGIN QUESTIONNAIRE,
2,1738668870096,04/02/2025 11:34:30,1738668865647,0,04/02/2025 11:34:25,201657,10,questionnaire-gzsc,,43038277,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1506x646,,,,Info sheet,4,set1,No,END QUESTIONNAIRE,50291
1,1738684650514,04/02/2025 15:57:30,1738684650499,0,04/02/2025 15:57:30,201657,10,questionnaire-gzsc,,43055079,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,,Info sheet,4,set1,No,BEGIN QUESTIONNAIRE,
2,1738684707409,04/02/2025 15:58:27,1738684707419,0,04/02/2025 15:58:27,201657,10,questionnaire-gzsc,,43055079,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1425x777,,,,Info sheet,4,set1,No,END QUESTIONNAIRE,56921
1,1738687011659,04/02/2025 16:36:51,1738687011541,0,04/02/2025 16:36:51,201657,10,questionnaire-gzsc,,43057128,BLIND,12547594,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,,,,Info sheet,4,set2,No,BEGIN QUESTIONNAIRE,
2,1738687019400,04/02/2025 16:36:59,1738687019328,0,04/02/2025 16:36:59,201657,10,questionnaire-gzsc,,43057128,BLIND,12547594,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,,,,Info sheet,4,set2,No,END QUESTIONNAIRE,7787
1,1738706462081,04/02/2025 22:01:02,1738706462749,0,04/02/2025 22:01:02,201657,10,questionnaire-gzsc,,43067597,BLIND,12550316,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x695,,,,Info sheet,4,set1,No,BEGIN QUESTIONNAIRE,
2,1738706538696,04/02/2025 22:02:18,1738706539445,0,04/02/2025 22:02:19,201657,10,questionnaire-gzsc,,43067597,BLIND,12550316,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1519x695,,,,Info sheet,4,set1,No,END QUESTIONNAIRE,76695
1,1738707212464,04/02/2025 22:13:32,1738707212482,0,04/02/2025 22:13:32,201657,10,questionnaire-gzsc,,43067888,BLIND,12550423,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1396x785,1397x616,,,,Info sheet,4,set2,No,BEGIN QUESTIONNAIRE,
2,1738707216271,04/02/2025 22:13:36,1738707216232,0,04/02/2025 22:13:36,201657,10,questionnaire-gzsc,,43067888,BLIND,12550423,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1396x785,1397x616,,,,Info sheet,4,set2,No,END QUESTIONNAIRE,3750
1,1738950115124,07/02/2025 17:41:55,1738950115010,0,07/02/2025 17:41:55,201657,10,questionnaire-gzsc,,43181254,BLIND,12588681,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,,,,Info sheet,4,set2,No,BEGIN QUESTIONNAIRE,
2,1738950120864,07/02/2025 17:42:00,1738950120802,0,07/02/2025 17:42:00,201657,10,questionnaire-gzsc,,43181254,BLIND,12588681,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,,,,Info sheet,4,set2,No,END QUESTIONNAIRE,5792
1,1739209913047,10/02/2025 17:51:53,1739209912878,-8,10/02/2025 09:51:52,201657,10,questionnaire-gzsc,,43256700,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,,Info sheet,4,set1,No,BEGIN QUESTIONNAIRE,
2,1739209916461,10/02/2025 17:51:56,1739209916333,-8,10/02/2025 09:51:56,201657,10,questionnaire-gzsc,,43256700,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,,Info sheet,4,set1,No,END QUESTIONNAIRE,3456
1,1739280018135,11/02/2025 13:20:18,1739280018000,0,11/02/2025 13:20:18,201657,10,questionnaire-gzsc,,43289351,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,,Info sheet,4,set2,No,BEGIN QUESTIONNAIRE,
2,1739280024467,11/02/2025 13:20:24,1739280024274,0,11/02/2025 13:20:24,201657,10,questionnaire-gzsc,,43289351,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1513x738,,,,Info sheet,4,set2,No,END QUESTIONNAIRE,6274
END OF FILE
