Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-8dr8,Randomise questionnaire elements?,Question Key,Response
1,1738636014048,04/02/2025 02:26:54,1738636013932,0,04/02/2025 02:26:53,201657,10,questionnaire-twip,,43026765,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,,Debrief sheet,4,set2,No,BEGIN QUESTIONNAIRE,
2,1738636017251,04/02/2025 02:26:57,1738636017119,0,04/02/2025 02:26:57,201657,10,questionnaire-twip,,43026765,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,,Debrief sheet,4,set2,No,END QUESTIONNAIRE,3187
1,1738670949938,04/02/2025 12:09:09,1738670945499,0,04/02/2025 12:09:05,201657,10,questionnaire-twip,,43040772,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,,Debrief sheet,4,set1,No,BEGIN QUESTIONNAIRE,
2,1738670980909,04/02/2025 12:09:40,1738670976514,0,04/02/2025 12:09:36,201657,10,questionnaire-twip,,43040772,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1506x646,,,,Debrief sheet,4,set1,No,END QUESTIONNAIRE,31015
1,1738686200371,04/02/2025 16:23:20,1738686200430,0,04/02/2025 16:23:20,201657,10,questionnaire-twip,,43056305,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,,Debrief sheet,4,set1,No,BEGIN QUESTIONNAIRE,
2,1738686325236,04/02/2025 16:25:25,1738686325307,0,04/02/2025 16:25:25,201657,10,questionnaire-twip,,43056305,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1425x777,,,,Debrief sheet,4,set1,No,END QUESTIONNAIRE,124878
1,1738688321389,04/02/2025 16:58:41,1738688321291,0,04/02/2025 16:58:41,201657,10,questionnaire-twip,,43058324,BLIND,12547594,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,,,,Debrief sheet,4,set2,No,BEGIN QUESTIONNAIRE,
2,1738688324481,04/02/2025 16:58:44,1738688324426,0,04/02/2025 16:58:44,201657,10,questionnaire-twip,,43058324,BLIND,12547594,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,,,,Debrief sheet,4,set2,No,END QUESTIONNAIRE,3135
1,1738707318327,04/02/2025 22:15:18,1738707318990,0,04/02/2025 22:15:18,201657,10,questionnaire-twip,,43067931,BLIND,12550316,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x695,,,,Debrief sheet,4,set1,No,BEGIN QUESTIONNAIRE,
2,1738707322233,04/02/2025 22:15:22,1738707322941,0,04/02/2025 22:15:22,201657,10,questionnaire-twip,,43067931,BLIND,12550316,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1519x695,,,,Debrief sheet,4,set1,No,END QUESTIONNAIRE,3951
1,1738708118931,04/02/2025 22:28:38,1738708118960,0,04/02/2025 22:28:38,201657,10,questionnaire-twip,,43068210,BLIND,12550423,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1396x785,1397x616,,,,Debrief sheet,4,set2,No,BEGIN QUESTIONNAIRE,
2,1738708122440,04/02/2025 22:28:42,1738708122463,0,04/02/2025 22:28:42,201657,10,questionnaire-twip,,43068210,BLIND,12550423,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1396x785,1397x616,,,,Debrief sheet,4,set2,No,END QUESTIONNAIRE,3503
1,1738951880664,07/02/2025 18:11:20,1738951880602,0,07/02/2025 18:11:20,201657,10,questionnaire-twip,,43182006,BLIND,12588681,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,,,,Debrief sheet,4,set2,No,BEGIN QUESTIONNAIRE,
2,1738951883239,07/02/2025 18:11:23,1738951883202,0,07/02/2025 18:11:23,201657,10,questionnaire-twip,,43182006,BLIND,12588681,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1470x840,,,,Debrief sheet,4,set2,No,END QUESTIONNAIRE,2600
1,1739211145486,10/02/2025 18:12:25,1739211145321,-8,10/02/2025 10:12:25,201657,10,questionnaire-twip,,43257434,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,,Debrief sheet,4,set1,No,BEGIN QUESTIONNAIRE,
2,1739211147873,10/02/2025 18:12:27,1739211147798,-8,10/02/2025 10:12:27,201657,10,questionnaire-twip,,43257434,BLIND,12608555,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5,1280x800,1280x720,,,,Debrief sheet,4,set1,No,END QUESTIONNAIRE,2478
1,1739281220618,11/02/2025 13:40:20,1739281220535,0,11/02/2025 13:40:20,201657,10,questionnaire-twip,,43290614,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,,Debrief sheet,4,set2,No,BEGIN QUESTIONNAIRE,
2,1739281229116,11/02/2025 13:40:29,1739281229012,0,11/02/2025 13:40:29,201657,10,questionnaire-twip,,43290614,BLIND,12617826,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1513x738,,,,Debrief sheet,4,set2,No,END QUESTIONNAIRE,8477
END OF FILE
