Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,checkpoint-1lbn,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
107,1741098664983,04/03/2025 14:31:04,1741098664983,0,04/03/2025 14:31:04,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,19,comprehension,Comprehension questions,ers3wv,1,response,e,3519.500000001397,3516.7999999998137,3519.500000001397,3519.500000001397,3516.7999999998137,3519.500000001397,1,3519.500000001397,0,0,,Click Response,response E,6,object-70,comprehension,,,1,3,,,,,,The Brownings saw,e,Coleridge,Byron,Walt Whitman,Poe,Hawthorne,,,,,,
108,1741098684879,04/03/2025 14:31:24,1741098684879,0,04/03/2025 14:31:24,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,20,comprehension,Comprehension questions,ers3wv,1,response,c,19898.700000001583,19882.90000000014,19898.700000001583,19898.700000001583,19882.90000000014,19898.700000001583,1,19898.700000001583,0,0,,Click Response,response C,4,object-68,comprehension,,,1,4,,,,,,Browning wrote to Miss Barrett because she had,c,invited him to visit,written him for advice,praised his poetry,sent him one of her own poems,sent a friend to meet him,,,,,,
109,1741098702328,04/03/2025 14:31:42,1741098702328,0,04/03/2025 14:31:42,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,21,comprehension,Comprehension questions,ers3wv,1,response,b,17464.300000001444,17450,17464.300000001444,17464.300000001444,17450,17464.300000001444,1,17464.300000001444,0,0,,Click Response,response B,3,object-67,comprehension,,,1,5,,,,,,The authors of this passage placed most attention on the Brownings’,b,literary efforts,personal relationship,social contacts,problems,early meeting,,,,,,
110,1741098727567,04/03/2025 14:32:07,1741098727567,0,04/03/2025 14:32:07,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,22,comprehension,Comprehension questions,ers3wv,1,response,e,25253.900000002934,25250.09999999986,25253.900000002934,25253.900000002934,25250.09999999986,25253.900000002934,1,25253.900000002934,0,0,,Click Response,response E,6,object-70,comprehension,,,1,6,,,,,,What best describes the Brownings’ early days abroad?,e,Travel,Relaxation,Creative activity,Intellectual stimulation,Happiness,,,,,,
111,1741098744863,04/03/2025 14:32:24,1741098744863,0,04/03/2025 14:32:24,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,23,comprehension,Comprehension questions,ers3wv,1,response,b,17299.800000003073,17283.300000000047,17299.800000003073,17299.800000003073,17283.300000000047,17299.800000003073,1,17299.800000003073,0,0,,Click Response,response B,3,object-67,comprehension,,,1,7,,,,,,You would assume that Browning,b,found it easy to see Elizabeth,carefully avoided Mr. Barrett,begged Mr. Barrett’s consent to marry,understood Mr. Barrett,got Elizabeth to ask her father’s consent,,,,,,
112,1741098758951,04/03/2025 14:32:38,1741098758951,0,04/03/2025 14:32:38,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,24,comprehension,Comprehension questions,ers3wv,1,response,a,14104.500000003027,14100.100000000093,14104.500000003027,14104.500000003027,14100.100000000093,14104.500000003027,1,14104.500000003027,0,0,,Click Response,response C,4,object-68,comprehension,,,1,8,,,,,,"In the “torrent on a straw” quotation, the word straw probably refers to",a,the frailty of life,weakness of character,sorrow,happiness,the fleeting nature of fame,,,,,,
113,1741098761975,04/03/2025 14:32:41,1741098761975,0,04/03/2025 14:32:41,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,35,passages,Sentences,3emlxf,1,response,space,3028.100000005914,3016.6999999999534,3028.100000005914,3028.100000005914,3016.6999999999534,3028.100000005914,1,3028.100000005914,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,0,Passage 3,0,Difficult,1,1,,,,,,,,,,,,,
114,1741098768903,04/03/2025 14:32:48,1741098768903,0,04/03/2025 14:32:48,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,36,passages,Sentences,3emlxf,1,response,space,6939.5,6933.199999999953,6939.5,6939.5,6933.199999999953,6939.5,1,6939.5,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,1,Atomic energy is the energy that holds the nucleus of an atom together.,0,Difficult,1,1,,,,,,,,,,,,,
115,1741098782423,04/03/2025 14:33:02,1741098782423,0,04/03/2025 14:33:02,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,37,passages,Sentences,3emlxf,1,response,space,13526.400000001537,13516.800000000047,13526.400000001537,13526.400000001537,13516.800000000047,13526.400000001537,1,13526.400000001537,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,2,Atomic reactions in which nuclei of helium are built up from nuclei of hydrogen are believed to be the origin of the sun’s energy.,0,Difficult,1,1,,,,,,,,,,,,,
116,1741098795823,04/03/2025 14:33:15,1741098795823,0,04/03/2025 14:33:15,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,38,passages,Sentences,3emlxf,1,response,space,13409.60000000149,13400,13409.60000000149,13409.60000000149,13400,13409.60000000149,1,13409.60000000149,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,3,It has been found that the mass of an atomic nucleus is less than the total mass of the separate particles that comprise it.,0,Difficult,1,1,,,,,,,,,,,,,
117,1741098803775,04/03/2025 14:33:23,1741098803775,0,04/03/2025 14:33:23,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,39,passages,Sentences,3emlxf,1,response,space,7961.5,7950.199999999953,7961.5,7961.5,7950.199999999953,7961.5,1,7961.5,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,4,"The reason is that when a nucleus forms, part of the mass of the component particles is changed into energy, which is then radiated away. ",0,Difficult,1,1,,,,,,,,,,,,,
118,1741098812183,04/03/2025 14:33:32,1741098812183,0,04/03/2025 14:33:32,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,40,passages,Sentences,3emlxf,1,response,space,8419.400000001537,8417,8419.400000001537,8419.400000001537,8417,8419.400000001537,1,8419.400000001537,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,5,The quantity of energy released in reactions of this kind is almost inconceivably greater than the quantity released by any other type of reaction involving similar quantities of material. ,1,Difficult,1,1,,,,,,,,,,,,,
119,1741098815103,04/03/2025 14:33:35,1741098815103,0,04/03/2025 14:33:35,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,8,probe,Thought probe,muxvwp,1,response,Unintentional,2922.3000000000466,2916.1999999999534,2922.3000000000466,2922.3000000000466,2916.1999999999534,2922.3000000000466,1,2922.3000000000466,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,,
120,1741098833567,04/03/2025 14:33:53,1741098833567,0,04/03/2025 14:33:53,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,41,passages,Sentences,3emlxf,1,response,space,18470.100000000093,18466.800000000047,18470.100000000093,18470.100000000093,18466.800000000047,18470.100000000093,1,18470.100000000093,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,6,"Every second, a million times as much energy as is stored in all our coal, petroleum, and natural gas fields is sent into space by the sun. ",0,Difficult,1,1,,,,,,,,,,,,,
121,1741098845647,04/03/2025 14:34:05,1741098845647,0,04/03/2025 14:34:05,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,42,passages,Sentences,3emlxf,1,response,space,12083.100000004517,12066.5,12083.100000004517,12083.100000004517,12066.5,12083.100000004517,1,12083.100000004517,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,7,"If one could duplicate the method by which this energy is released, the world could be revolutionized. ",0,Difficult,1,1,,,,,,,,,,,,,
122,1741098857151,04/03/2025 14:34:17,1741098857151,0,04/03/2025 14:34:17,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,43,passages,Sentences,3emlxf,1,response,space,11520.900000001537,11517.199999999953,11520.900000001537,11520.900000001537,11517.199999999953,11520.900000001537,1,11520.900000001537,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,8,And the possibility of doing just this is no more inconceivable today than the concept of an atomic bomb was in 1900. ,0,Difficult,1,1,,,,,,,,,,,,,
123,1741098868879,04/03/2025 14:34:28,1741098868879,0,04/03/2025 14:34:28,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,44,passages,Sentences,3emlxf,1,response,space,11731.500000006054,11716.200000000186,11731.500000006054,11731.500000006054,11716.200000000186,11731.500000006054,1,11731.500000006054,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,9,The time may come when the hydrogen from a cubic mile of sea water will provide enough energy to satisfy our needs at the 1960 rate for 300 centuries.,1,Difficult,1,1,,,,,,,,,,,,,
124,1741098872535,04/03/2025 14:34:32,1741098872535,0,04/03/2025 14:34:32,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,9,probe,Thought probe,muxvwp,1,response,Unintentional,3671.500000001397,3666.5999999998603,3671.500000001397,3671.500000001397,3666.5999999998603,3671.500000001397,1,3671.500000001397,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,,
125,1741098874047,04/03/2025 14:34:34,1741098874047,0,04/03/2025 14:34:34,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,6,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,1516.7000000001863,1500.1000000000931,1516.7000000001863,1516.7000000001863,1500.1000000000931,1516.7000000001863,1,1516.7000000001863,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
126,1741098880504,04/03/2025 14:34:40,1741098880504,0,04/03/2025 14:34:40,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,25,comprehension,Comprehension questions,ers3wv,1,response,c,6473.400000002934,6466.699999999953,6473.400000002934,6473.400000002934,6466.699999999953,6473.400000002934,1,6473.400000002934,0,0,,Click Response,response C,4,object-68,comprehension,,,3,1,,,,,,How much sea water was mentioned?,c,One ton,A cubic acre,A cubic mile,A thousand gallons,A hundred tons,,,,,,
127,1741098902888,04/03/2025 14:35:02,1741098902888,0,04/03/2025 14:35:02,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,26,comprehension,Comprehension questions,ers3wv,1,response,d,22390.60000000149,22383.300000000047,22390.60000000149,22390.60000000149,22383.300000000047,22390.60000000149,1,22390.60000000149,0,0,,Click Response,response E,6,object-70,comprehension,,,3,2,,,,,,The quantity of energy released in an atomic reaction is spoken of as how much greater than with other types of reactions?,d,Far greater,Unbelievably greater,A thousand times greater,Inconceivably greater,Tremendously greater,,,,,,
128,1741098908167,04/03/2025 14:35:08,1741098908167,0,04/03/2025 14:35:08,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,27,comprehension,Comprehension questions,ers3wv,1,response,c,5286.800000001444,5283.5,5286.800000001444,5286.800000001444,5283.5,5286.800000001444,1,5286.800000001444,0,0,,Click Response,response C,4,object-68,comprehension,,,3,3,,,,,,The primary focus is on,c,how energy is released,where energy is found,the energy from atomic reactions,what happens in an atomic reaction,the energy present in sunshine,,,,,,
129,1741098913232,04/03/2025 14:35:13,1741098913232,0,04/03/2025 14:35:13,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,28,comprehension,Comprehension questions,ers3wv,1,response,e,5068.000000004424,5066.5,5068.000000004424,5068.000000004424,5066.5,5068.000000004424,1,5068.000000004424,0,0,,Click Response,response A,2,object-66,comprehension,,,3,4,,,,,,This passage is best described as,e,objective,skeptical,cautious,conservative,optimistic,,,,,,
130,1741098915255,04/03/2025 14:35:15,1741098915255,0,04/03/2025 14:35:15,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,45,passages,Sentences,3emlxf,1,response,space,2024.5000000044238,2016.8000000000466,2024.5000000044238,2024.5000000044238,2016.8000000000466,2024.5000000044238,1,2024.5000000044238,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,0,Passage 5,0,Difficult,1,1,,,,,,,,,,,,,
131,1741098944503,04/03/2025 14:35:44,1741098944503,0,04/03/2025 14:35:44,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,46,passages,Sentences,3emlxf,1,response,space,29256.000000001397,29249.899999999907,29256.000000001397,29256.000000001397,29249.899999999907,29256.000000001397,1,29256.000000001397,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,1,"The flavor, odor, and character so highly prized by the gourmet is given to cheese by fungi.",0,Difficult,1,1,,,,,,,,,,,,,
132,1741098959039,04/03/2025 14:35:59,1741098959039,0,04/03/2025 14:35:59,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,47,passages,Sentences,3emlxf,1,response,space,14542.10000000149,14533.399999999907,14542.10000000149,14542.10000000149,14533.399999999907,14542.10000000149,1,14542.10000000149,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,2,"In caves near the French village of Roquefort was first found one such mold. A peasant boy left his lunch, a mild fresh piece of goat cheese, according to legend, in one of these caverns and on returning found it marbled, tart, and redolent.",0,Difficult,1,1,,,,,,,,,,,,,
133,1741098964191,04/03/2025 14:36:04,1741098964191,0,04/03/2025 14:36:04,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,48,passages,Sentences,3emlxf,1,response,space,5160.500000006054,5149.90000000014,5160.500000006054,5160.500000006054,5149.90000000014,5160.500000006054,1,5160.500000006054,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,3,Only cheeses from the area around these particular caves are permitted to bear the name of Roquefort.,0,Difficult,1,1,,,,,,,,,,,,,
134,1741098970463,04/03/2025 14:36:10,1741098970463,0,04/03/2025 14:36:10,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,49,passages,Sentences,3emlxf,1,response,space,6282.699999999953,6266.800000000047,6282.699999999953,6282.699999999953,6266.800000000047,6282.699999999953,1,6282.699999999953,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,4,"As early as the seventeenth century, ergot, the fungus of rye, was used to facilitate childbirth.",1,Difficult,1,1,,,,,,,,,,,,,
135,1741098972655,04/03/2025 14:36:12,1741098972655,0,04/03/2025 14:36:12,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,10,probe,Thought probe,muxvwp,1,response,On Task,2208.3000000058673,2200,2208.3000000058673,2208.3000000058673,2200,2208.3000000058673,1,2208.3000000058673,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
136,1741098978279,04/03/2025 14:36:18,1741098978279,0,04/03/2025 14:36:18,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,50,passages,Sentences,3emlxf,1,response,space,5631.899999999907,5616.799999999814,5631.899999999907,5631.899999999907,5616.799999999814,5631.899999999907,1,5631.899999999907,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,5,"The contraction of the involuntary muscles, particularly of the uterus, is one of its effects. ",0,Difficult,1,1,,,,,,,,,,,,,
137,1741098986871,04/03/2025 14:36:26,1741098986871,0,04/03/2025 14:36:26,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,51,passages,Sentences,3emlxf,1,response,space,8607.300000003073,8599.800000000047,8607.300000003073,8607.300000003073,8599.800000000047,8607.300000003073,1,8607.300000003073,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,6,"In the twentieth century, ergot has once more attracted interest as the source of the chemical from which the hallucinogenic drug LSD is derived.",1,Difficult,1,1,,,,,,,,,,,,,
138,1741098988472,04/03/2025 14:36:28,1741098988472,0,04/03/2025 14:36:28,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,11,probe,Thought probe,muxvwp,1,response,On Task,1607.8000000000466,1600,1607.8000000000466,1607.8000000000466,1600,1607.8000000000466,1,1607.8000000000466,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
139,1741098992127,04/03/2025 14:36:32,1741098992127,0,04/03/2025 14:36:32,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,52,passages,Sentences,3emlxf,1,response,space,3663.3000000000466,3650.100000000093,3663.3000000000466,3663.3000000000466,3650.100000000093,3663.3000000000466,1,3663.3000000000466,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,7,Most of the modern antibiotics are produced by fungi.,0,Difficult,1,1,,,,,,,,,,,,,
140,1741099011295,04/03/2025 14:36:51,1741099011295,0,04/03/2025 14:36:51,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,53,passages,Sentences,3emlxf,1,response,space,19181.199999999953,19166.699999999953,19181.199999999953,19181.199999999953,19166.699999999953,19181.199999999953,1,19181.199999999953,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,8,"The first of these was discovered by Alexander Fleming, who noted that a mold of the genus Penicillium which had contaminated a culture of staphylococcus growing on a nutrient agar plate had completely halted the proliferation of the bacteria.",0,Difficult,1,1,,,,,,,,,,,,,
141,1741099018599,04/03/2025 14:36:58,1741099018599,0,04/03/2025 14:36:58,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,54,passages,Sentences,3emlxf,1,response,space,7318,7316.5,7318,7318,7316.5,7318,1,7318,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,5,9,"Antibiotics, of which many hundreds have now been discovered, are substances produced by a living organism that injure another living organism.",1,Difficult,1,1,,,,,,,,,,,,,
142,1741099020383,04/03/2025 14:37:00,1741099020383,0,04/03/2025 14:37:00,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,12,probe,Thought probe,muxvwp,1,response,On Task,1786,1783.3999999999069,1786,1786,1783.3999999999069,1786,1,1786,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
143,1741099025063,04/03/2025 14:37:05,1741099025063,0,04/03/2025 14:37:05,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,7,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,4682.600000000093,4666.700000000186,4682.600000000093,4682.600000000093,4666.700000000186,4682.600000000093,1,4682.600000000093,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
144,1741099032527,04/03/2025 14:37:12,1741099032527,0,04/03/2025 14:37:12,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,29,comprehension,Comprehension questions,ers3wv,1,response,b,7480.000000001397,7466.59999999986,7480.000000001397,7480.000000001397,7466.59999999986,7480.000000001397,1,7480.000000001397,0,0,,Click Response,response E,6,object-70,comprehension,,,5,1,,,,,,A fungus was used as medicine as early as what century?,b,Sixteenth,Seventeenth,Eighteenth,Nineteenth,Twentieth,,,,,,
145,1741099035960,04/03/2025 14:37:15,1741099035960,0,04/03/2025 14:37:15,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,30,comprehension,Comprehension questions,ers3wv,1,response,b,3445.8000000000466,3433.5,3445.8000000000466,3445.8000000000466,3433.5,3445.8000000000466,1,3445.8000000000466,0,0,,Click Response,response E,6,object-70,comprehension,,,5,2,,,,,,How many antibiotics have been discovered?,b,Ninety-six,Many hundreds,Thousands,Millions,An unspecified number,,,,,,
146,1741099041407,04/03/2025 14:37:21,1741099041407,0,04/03/2025 14:37:21,210469,6,task-acau,,44046093,BLIND,12533310,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Physical B,Consent,,,Voucher,Physical B,Physical B,31,comprehension,Comprehension questions,ers3wv,1,response,c,5459.900000001537,5450.199999999953,5459.900000001537,5459.900000001537,5450.199999999953,5459.900000001537,1,5459.900000001537,0,0,,Click Response,response D,5,object-69,comprehension,,,5,3,,,,,,This passage is mainly about,c,ergot,drugs,fungi,antibiotics,cheese,,,,,,
