Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,checkpoint-1lbn,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
1,1741086218638,04/03/2025 11:03:38,1741086218638,0,04/03/2025 11:03:38,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1741086226574,04/03/2025 11:03:46,1741086226574,0,04/03/2025 11:03:46,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,1,start,Welcome,vo3k26,1,continue,,8802.5,8799,8802.5,8802.5,8799,8802.5,1,8802.5,0,0,,Click To Continue,Continue Button,2,object-14,start,,,,,,,,,,,,,,,,,,,,,,
3,1741086249791,04/03/2025 11:04:09,1741086249791,0,04/03/2025 11:04:09,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,1,instr_passages,Text,zppu2h,1,response,space,23220.199999999255,23216.8,23220.199999999255,23220.199999999255,23216.8,23220.199999999255,1,23220.199999999255,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,,"Before you begin...<br><br>Please raise your hand and ask a researcher for the Set B paper task. Ensure you have passages 2, 4, 6 and 8 before continuing.<br><br>Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
4,1741086271461,04/03/2025 11:04:31,1741086271461,0,04/03/2025 11:04:31,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,2,instr_passages,Text,zppu2h,1,response,space,21674.100000002236,21666.500000000004,21674.100000002236,21674.100000002236,21666.500000000004,21674.100000002236,1,21674.100000002236,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,1,"TASK INSTRUCTIONS - PLEASE READ CAREFULLY! The goal of this study is to learn how mind wandering is affected by task length, social media use and reading medium. <br><br> Mind wandering is a term used to describe what occurs when your attention wanders from a task. Sometimes when your mind wanders, you begin thinking about personal events or concerns rather than your task. At other times, your mind can wander because you are bored or tired and you don’t really know what you’re thinking about; all you know is that you are no longer thinking about your task.<br><br>Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
5,1741086279597,04/03/2025 11:04:39,1741086279597,0,04/03/2025 11:04:39,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,3,instr_passages,Text,zppu2h,1,response,space,8143.600000002232,8133.399999999994,8143.600000002232,8143.600000002232,8133.399999999994,8143.600000002232,1,8143.600000002232,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,2,"Importantly, mind wandering can occur either because you INTENTIONALLY decided to think about things that are unrelated to the task, OR because your thoughts UNINTENTIONALLY drifted away to task-unrelated thoughts, despite your best intentions to focus on the task. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,instr_passages,
6,1741086294254,04/03/2025 11:04:54,1741086294254,0,04/03/2025 11:04:54,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,4,instr_passages,Text,zppu2h,1,response,space,14666.600000000748,14650,14666.600000000748,14666.600000000748,14650,14666.600000000748,1,14666.600000000748,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,3,"Being ON TASK means that you were focused on completing the task and were not thinking about anything unrelated to the task. Some examples of ON TASK thoughts include thoughts about your performance on the task, or thoughts about your response. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,instr_passages,
7,1741086307373,04/03/2025 11:05:07,1741086307373,0,04/03/2025 11:05:07,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,5,instr_passages,Text,zppu2h,1,response,space,13136.100000000748,13133.600000000006,13136.100000000748,13136.100000000748,13133.600000000006,13136.100000000748,1,13136.100000000748,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,4,You have been randomly assigned into this condition. You will complete the online reading task first. <br><br> This will be completed entirely on the computer.<br><br>Please press the space bar to continue.,,,,,,,,,,,,,,,,,,,,
8,1741086382830,04/03/2025 11:06:22,1741086382830,0,04/03/2025 11:06:22,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,6,instr_passages,Text,zppu2h,1,response,space,75459.2,75449.90000000001,75459.2,75459.2,75449.90000000001,75459.2,1,75459.2,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,5,"In this online task, you will read 4 passages and answer reading comprehension questions for each passage. <br><br> THE PASSAGES WILL BE PRESENTED IN A SENTENCE-BY-SENTENCE FASHION. PLEASE READ THE SENTENCES AT YOUR NORMAL READING PACE. ONCE YOU HAVE FINISHED READING ONE SENTENCE, PRESS THE SPACE BAR TO MOVE ON TO THE NEXT SENTENCE. Once you've read the sentence you MAY NOT GO BACK.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
9,1741086389965,04/03/2025 11:06:29,1741086389965,0,04/03/2025 11:06:29,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,7,instr_passages,Text,zppu2h,1,response,space,7144.600000000733,7133.299999999988,7144.600000000733,7144.600000000733,7133.299999999988,7144.600000000733,1,7144.600000000733,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,6,"THE SET OF READING COMPREHENSION QUESTIONS FOR THAT PARTICULAR PASSAGE YOU’VE FINISHED READING WILL APPEAR AFTER EACH PASSAGE, not all together at the end. Like the sentences, once you've answered the questions you MAY NOT GO BACK TO CHANGE YOUR ANSWER.
<br><br> 
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
10,1741086396301,04/03/2025 11:06:36,1741086396301,0,04/03/2025 11:06:36,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,8,instr_passages,Text,zppu2h,1,response,space,6347.400000002235,6333.399999999994,6347.400000002235,6347.400000002235,6333.399999999994,6347.400000002235,1,6347.400000002235,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,7,"Additionally, while you are reading you will be randomly interrupted and asked “WHICH OF THE FOLLOWING RESPONSES BEST CHARACTERISES YOUR MENTAL STATE JUST PRIOR TO THE PRESENTATION OF THIS SCREEN?"" You would have to choose either “On task”, ""Intentionally mind wandering"" or ""Unintentionally mind wandering"" by clicking on the appropriate option.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
11,1741086411181,04/03/2025 11:06:51,1741086411181,0,04/03/2025 11:06:51,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,9,instr_passages,Text,zppu2h,1,response,space,14894.200000001496,14883.399999999994,14894.200000001496,14894.200000001496,14883.399999999994,14894.200000001496,1,14894.200000001496,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,8,"This entire task is self-paced. However, each task should take around 15 minutes to complete (30 minutes overall). Please try to do the task all the way through instead of taking too many small breaks in between. The task isn't long so you should be able to do it without taking any breaks. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
12,1741086412309,04/03/2025 11:06:52,1741086412309,0,04/03/2025 11:06:52,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,10,instr_passages,Text,zppu2h,1,response,space,1138.6000000022468,1133.4000000000233,1138.6000000022468,1138.6000000022468,1133.4000000000233,1138.6000000022468,1,1138.6000000022468,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,9,Please press the space bar to start reading the first passage.,,,,,,,,,,,,,,,,,,,,
13,1741086412965,04/03/2025 11:06:52,1741086412965,0,04/03/2025 11:06:52,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,1,passages,Sentences,3emlxf,1,response,space,661.2000000022235,649.7999999999884,661.2000000022235,661.2000000022235,649.7999999999884,661.2000000022235,1,661.2000000022235,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,0,Passage 1,0,Difficult,1,1,,,,,,,,,,,,,
14,1741086421173,04/03/2025 11:07:01,1741086421173,0,04/03/2025 11:07:01,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,2,passages,Sentences,3emlxf,1,response,space,8219.300000000745,8216.899999999994,8219.300000000745,8219.300000000745,8216.899999999994,8219.300000000745,1,8219.300000000745,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,1,"A few had been astute enough to see a fine poet in Browning, and Elizabeth Barrett was one of them. ",0,Difficult,1,1,,,,,,,,,,,,,
15,1741086441886,04/03/2025 11:07:21,1741086441886,0,04/03/2025 11:07:21,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,3,passages,Sentences,3emlxf,1,response,space,20715.00000000224,20700,20715.00000000224,20715.00000000224,20700,20715.00000000224,1,20715.00000000224,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,2,"The young man with the lemon-colored gloves and long dark hair and high-strung, restless manner who had visited her in 1846 had been moved to write to her because she had praised his poetry.",1,Difficult,1,1,,,,,,,,,,,,,
16,1741086452446,04/03/2025 11:07:32,1741086452446,0,04/03/2025 11:07:32,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,1,probe,Thought probe,muxvwp,1,response,On Task,10574.90000000075,10566.600000000006,10574.90000000075,10574.90000000075,10566.600000000006,10574.90000000075,1,10574.90000000075,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
17,1741086476710,04/03/2025 11:07:56,1741086476710,0,04/03/2025 11:07:56,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,4,passages,Sentences,3emlxf,1,response,space,24272.199999999255,24266.79999999999,24272.199999999255,24272.199999999255,24266.79999999999,24272.199999999255,1,24272.199999999255,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,3,"She found the man even more to her liking than the verse, and it was not so very long-only the time between May, 1845 and September, 1846-before Robert Browning had stolen the poetess from the dour father who guarded her like a dragon (never wanting her to marry any man), and taken her with him to Italy and a new life.",1,Difficult,1,1,,,,,,,,,,,,,
18,1741086480141,04/03/2025 11:08:00,1741086480141,0,04/03/2025 11:08:00,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,2,probe,Thought probe,muxvwp,1,response,On Task,3437.0000000007567,3433.2999999999884,3437.0000000007567,3437.0000000007567,3433.2999999999884,3437.0000000007567,1,3437.0000000007567,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
19,1741086493701,04/03/2025 11:08:13,1741086493701,0,04/03/2025 11:08:13,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,5,passages,Sentences,3emlxf,1,response,space,13563.900000000023,13550.200000000012,13563.900000000023,13563.900000000023,13550.200000000012,13563.900000000023,1,13563.900000000023,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,4,"One morning, soon after their nuptials, Elizabeth Browning thrust a manuscript into her husband’s pocket, and then scampered upstairs in a swift confusion to her room. ",0,Difficult,1,1,,,,,,,,,,,,,
20,1741086500214,04/03/2025 11:08:20,1741086500214,0,04/03/2025 11:08:20,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,6,passages,Sentences,3emlxf,1,response,space,6526.000000000757,6516.700000000012,6526.000000000757,6526.000000000757,6516.700000000012,6526.000000000757,1,6526.000000000757,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,5,"Written during the time of their courtship and love missives, it was a sonnet sequence on their love.",0,Difficult,1,1,,,,,,,,,,,,,
21,1741086507254,04/03/2025 11:08:27,1741086507254,0,04/03/2025 11:08:27,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,7,passages,Sentences,3emlxf,1,response,space,7049.400000002235,7033.200000000012,7049.400000002235,7049.400000002235,7033.200000000012,7049.400000002235,1,7049.400000002235,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,6,"These poems were never intended by Mrs. Browning to be published, but her poet husband promptly declared that they must be. ",0,Difficult,1,1,,,,,,,,,,,,,
22,1741086518326,04/03/2025 11:08:38,1741086518326,0,04/03/2025 11:08:38,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,8,passages,Sentences,3emlxf,1,response,space,11087.999999999243,11083.399999999965,11087.999999999243,11087.999999999243,11083.399999999965,11087.999999999243,1,11087.999999999243,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,7,The Sonnets from the Portuguese was his suggested title—a title which might shroud the fact that they were personal. ,0,Difficult,1,1,,,,,,,,,,,,,
23,1741086523294,04/03/2025 11:08:43,1741086523294,0,04/03/2025 11:08:43,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,9,passages,Sentences,3emlxf,1,response,space,4972.599999999278,4966.700000000012,4972.599999999278,4972.599999999278,4966.700000000012,4972.599999999278,1,4972.599999999278,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,8,They were in his mind “the finest sonnets written in our language since Shakespeare’s.”,0,Difficult,1,1,,,,,,,,,,,,,
24,1741086535310,04/03/2025 11:08:55,1741086535310,0,04/03/2025 11:08:55,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,10,passages,Sentences,3emlxf,1,response,space,12022.000000000757,12016.799999999988,12022.000000000757,12022.000000000757,12016.799999999988,12022.000000000757,1,12022.000000000757,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,9,"Sonnets from the Portuguese, in Browning’s opinion, was hardly more flattering to his wife than his opinion of most of her poetry. ",0,Difficult,1,1,,,,,,,,,,,,,
25,1741086541045,04/03/2025 11:09:01,1741086541045,0,04/03/2025 11:09:01,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,11,passages,Sentences,3emlxf,1,response,space,5740.900000000023,5733.300000000047,5740.900000000023,5740.900000000023,5733.300000000047,5740.900000000023,1,5740.900000000023,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,10,"A better poet than he, thought Browning, and the world at that time agreed with him.",0,Difficult,1,1,,,,,,,,,,,,,
26,1741086546558,04/03/2025 11:09:06,1741086546558,0,04/03/2025 11:09:06,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,12,passages,Sentences,3emlxf,1,response,space,5519.799999999232,5516.599999999977,5519.799999999232,5519.799999999232,5516.599999999977,5519.799999999232,1,5519.799999999232,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,11,"He called her his “moon of poets,” as she considered him her sun.",0,Difficult,1,1,,,,,,,,,,,,,
27,1741086564038,04/03/2025 11:09:24,1741086564038,0,04/03/2025 11:09:24,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,13,passages,Sentences,3emlxf,1,response,space,17483.300000000047,17466.70000000001,17483.300000000047,17483.300000000047,17466.70000000001,17483.300000000047,1,17483.300000000047,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,12,"She was a pure singer with a lovely lyrical tenderness, the best poet of her sex since Sappho. ",0,Difficult,1,1,,,,,,,,,,,,,
28,1741086581622,04/03/2025 11:09:41,1741086581622,0,04/03/2025 11:09:41,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,14,passages,Sentences,3emlxf,1,response,space,17600.499999999243,17583.70000000001,17600.499999999243,17600.499999999243,17583.70000000001,17600.499999999243,1,17600.499999999243,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,13,"Her Sonnets, in their autobiographical candor, in their fine restraint and fullness, reveal a woman’s secret soul as had no other poetry in our literature up to that time. ",0,Difficult,1,1,,,,,,,,,,,,,
29,1741086586398,04/03/2025 11:09:46,1741086586398,0,04/03/2025 11:09:46,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,15,passages,Sentences,3emlxf,1,response,space,4793.000000002212,4783,4793.000000002212,4793.000000002212,4783,4793.000000002212,1,4793.000000002212,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,14,Her lyrical mastery shines in many passages of her writings.,0,Difficult,1,1,,,,,,,,,,,,,
30,1741086589909,04/03/2025 11:09:49,1741086589909,0,04/03/2025 11:09:49,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,16,passages,Sentences,3emlxf,1,response,space,3521.700000001467,3516.5999999999767,3521.700000001467,3521.700000001467,3516.5999999999767,3521.700000001467,1,3521.700000001467,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,15,Italy was a kind of promised terrain for Elizabeth Browning. ,0,Difficult,1,1,,,,,,,,,,,,,
31,1741086605173,04/03/2025 11:10:05,1741086605173,0,04/03/2025 11:10:05,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,17,passages,Sentences,3emlxf,1,response,space,15268.5,15266.599999999977,15268.5,15268.5,15266.599999999977,15268.5,1,15268.5,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,16,"Living in Florence or in little villages in the summers, she drank in the sun of the south and warmth of her husband’s love, and blossomed in a life of precarious happiness for fifteen years. ",0,Difficult,1,1,,,,,,,,,,,,,
32,1741086610885,04/03/2025 11:10:10,1741086610885,0,04/03/2025 11:10:10,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,18,passages,Sentences,3emlxf,1,response,space,5714.400000000023,5700.300000000047,5714.400000000023,5714.400000000023,5700.300000000047,5714.400000000023,1,5714.400000000023,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,17,"In Italy she found friends, most of them cultured Americans.",0,Difficult,1,1,,,,,,,,,,,,,
33,1741086623318,04/03/2025 11:10:23,1741086623318,0,04/03/2025 11:10:23,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,19,passages,Sentences,3emlxf,1,response,space,12446.299999999232,12433.399999999965,12446.299999999232,12446.299999999232,12433.399999999965,12446.299999999232,1,12446.299999999232,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,18,Hawthorne saw the Browning's there: the New England thinker and essayist Margaret Fuller visited them.,1,Difficult,1,1,,,,,,,,,,,,,
34,1741086635414,04/03/2025 11:10:35,1741086635414,0,04/03/2025 11:10:35,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,3,probe,Thought probe,muxvwp,1,response,Intentional,12109.200000000012,12100.100000000035,12109.200000000012,12109.200000000012,12100.100000000035,12109.200000000012,1,12109.200000000012,0,0,,Click Response,Intentional,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,,
35,1741086648622,04/03/2025 11:10:48,1741086648622,0,04/03/2025 11:10:48,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,20,passages,Sentences,3emlxf,1,response,space,13216.799999999232,13200,13216.799999999232,13216.799999999232,13200,13216.799999999232,1,13216.799999999232,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,19,"The painter Story came, and the young sculptress Harriet Hosmer. ",0,Difficult,1,1,,,,,,,,,,,,,
36,1741086658918,04/03/2025 11:10:58,1741086658918,0,04/03/2025 11:10:58,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,21,passages,Sentences,3emlxf,1,response,space,10313.200000001467,10299.799999999988,10313.200000001467,10313.200000001467,10299.799999999988,10313.200000001467,1,10313.200000001467,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,20,"One caller records that Robert Browning was “simple, natural, and playful,” and that Mrs. Browning was all ""genius and sensibility.”",1,Difficult,1,1,,,,,,,,,,,,,
37,1741086661582,04/03/2025 11:11:01,1741086661582,0,04/03/2025 11:11:01,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,4,probe,Thought probe,muxvwp,1,response,On Task,2677.4999999992433,2666.5999999999767,2677.4999999992433,2677.4999999992433,2666.5999999999767,2677.4999999992433,1,2677.4999999992433,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
38,1741086680981,04/03/2025 11:11:20,1741086680981,0,04/03/2025 11:11:20,210469,6,task-d2yz,,44038095,BLIND,12533307,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Voucher,,0,Mind wandering task,10,Digital A,Consent,,,Voucher,Digital A,Digital A,22,passages,Sentences,3emlxf,1,response,space,19410.20000000001,19400.100000000035,19410.20000000001,19410.20000000001,19400.100000000035,19410.20000000001,1,19410.20000000001,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,21,"Daytimes Browning walked forth with Elizabeth's little dog Flush, but he seldom could be lured from his home evenings. ",1,Difficult,1,1,,,,,,,,,,,,,
