Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,checkpoint-1lbn,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
1,1741087466501,04/03/2025 11:24:26,1741087466501,0,04/03/2025 11:24:26,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1741087470047,04/03/2025 11:24:30,1741087470047,0,04/03/2025 11:24:30,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,1,start,Welcome,vo3k26,1,continue,,3564.9400000014903,3549.74,3564.9400000014903,3564.9400000014903,3549.74,3564.9400000014903,1,3564.9400000014903,0,0,,Click To Continue,Continue Button,2,object-14,start,,,,,,,,,,,,,,,,,,,,,,
3,1741087508128,04/03/2025 11:25:08,1741087508128,0,04/03/2025 11:25:08,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,1,instr_passages,Text,zppu2h,1,response,space,38096.20000000149,38083.6,38096.20000000149,38096.20000000149,38083.6,38096.20000000149,1,38096.20000000149,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,,"Before you begin...<br><br>Please raise your hand and ask a researcher for the Set A paper task. Ensure you have passages 1, 3, 5 and 7 before continuing.<br><br>Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
4,1741087529695,04/03/2025 11:25:29,1741087529695,0,04/03/2025 11:25:29,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,2,instr_passages,Text,zppu2h,1,response,space,21579.400000002235,21566.6,21579.400000002235,21579.400000002235,21566.6,21579.400000002235,1,21579.400000002235,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,1,"TASK INSTRUCTIONS - PLEASE READ CAREFULLY! The goal of this study is to learn how mind wandering is affected by task length, social media use and reading medium. <br><br> Mind wandering is a term used to describe what occurs when your attention wanders from a task. Sometimes when your mind wanders, you begin thinking about personal events or concerns rather than your task. At other times, your mind can wander because you are bored or tired and you don’t really know what you’re thinking about; all you know is that you are no longer thinking about your task.<br><br>Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
5,1741087538950,04/03/2025 11:25:38,1741087538950,0,04/03/2025 11:25:38,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,3,instr_passages,Text,zppu2h,1,response,space,9268.099999999256,9266.700000000004,9268.099999999256,9268.099999999256,9266.700000000004,9268.099999999256,1,9268.099999999256,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,2,"Importantly, mind wandering can occur either because you INTENTIONALLY decided to think about things that are unrelated to the task, OR because your thoughts UNINTENTIONALLY drifted away to task-unrelated thoughts, despite your best intentions to focus on the task. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,instr_passages,
6,1741087549446,04/03/2025 11:25:49,1741087549446,0,04/03/2025 11:25:49,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,4,instr_passages,Text,zppu2h,1,response,space,10497.600000002232,10483.300000000003,10497.600000002232,10497.600000002232,10483.300000000003,10497.600000002232,1,10497.600000002232,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,3,"Being ON TASK means that you were focused on completing the task and were not thinking about anything unrelated to the task. Some examples of ON TASK thoughts include thoughts about your performance on the task, thoughts about the digits, or thoughts about your response. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,instr_passages,
7,1741087557415,04/03/2025 11:25:57,1741087557415,0,04/03/2025 11:25:57,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,5,instr_passages,Text,zppu2h,1,response,space,7982.500000001484,7966.699999999997,7982.500000001484,7982.500000001484,7966.699999999997,7982.500000001484,1,7982.500000001484,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,,"You have been randomly assigned into this condition. You will complete the on-paper reading task first. <br><br> This will involve reading the passages on-paper, and responding to the questions on the screen when prompted.<br><br>Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
8,1741087572726,04/03/2025 11:26:12,1741087572726,0,04/03/2025 11:26:12,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,6,instr_passages,Text,zppu2h,1,response,space,15327.699999999997,15316.599999999991,15327.699999999997,15327.699999999997,15316.599999999991,15327.699999999997,1,15327.699999999997,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,4,"In this on-paper task, you will read 4 passages and answer reading comprehension questions for each passage. <br><br> THE PASSAGES WILL BE PRESENTED IN A SENTENCE-BY-SENTENCE FASHION. PLEASE READ THE SENTENCES AT YOUR NORMAL READING PACE. ONCE YOU HAVE FINISHED READING ONE SENTENCE, TURN THE PAGE TO MOVE ON TO THE NEXT SENTENCE. Once you've read the sentence you MAY NOT GO BACK.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
9,1741087581959,04/03/2025 11:26:21,1741087581959,0,04/03/2025 11:26:21,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,7,instr_passages,Text,zppu2h,1,response,space,9243.200000001496,9233.400000000009,9243.200000001496,9243.200000001496,9233.400000000009,9243.200000001496,1,9243.200000001496,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,5,"THE SET OF READING COMPREHENSION QUESTIONS FOR THAT PARTICULAR PASSAGE YOU’VE FINISHED READING WILL APPEAR AFTER EACH PASSAGE, not all together at the end. Like the sentences, once you've answered the questions you MAY NOT GO BACK TO CHANGE YOUR ANSWER.
<br><br> 
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
10,1741087597575,04/03/2025 11:26:37,1741087597575,0,04/03/2025 11:26:37,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,8,instr_passages,Text,zppu2h,1,response,space,15625.899999999252,15616.599999999991,15625.899999999252,15625.899999999252,15616.599999999991,15625.899999999252,1,15625.899999999252,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,6,"Additionally, while you are reading you will be randomly interrupted and asked to answer this question on the computer screen: “WHICH OF THE FOLLOWING RESPONSES BEST CHARACTERISES YOUR MENTAL STATE JUST PRIOR TO THE PRESENTATION OF THIS SENTENCE?"" You would have to choose either “On task”, ""Intentionally mind wandering"" or ""Unintentionally mind wandering"" by clicking on the appropriate option.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
11,1741087609287,04/03/2025 11:26:49,1741087609287,0,04/03/2025 11:26:49,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,9,instr_passages,Text,zppu2h,1,response,space,11721.100000000006,11716.899999999994,11721.100000000006,11721.100000000006,11716.899999999994,11721.100000000006,1,11721.100000000006,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,7,"This entire task is self-paced. However, each task should take around 15 minutes to complete (30 minutes overall). Please try to do the task all the way through instead of taking too many small breaks in between. The task isn't long so you should be able to do it without taking any breaks. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
12,1741087627680,04/03/2025 11:27:07,1741087627680,0,04/03/2025 11:27:07,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,10,instr_passages,Text,zppu2h,1,response,space,18397.20000000001,18383.20000000001,18397.20000000001,18397.20000000001,18383.20000000001,18397.20000000001,1,18397.20000000001,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,8,Please turn the first page and begin reading the first passage.<br><br>Please press the space bar to continue.,,,,,,,,,,,,,,,,,,,,
13,1741087671599,04/03/2025 11:27:51,1741087671599,0,04/03/2025 11:27:51,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,1,passages,Sentences,3emlxf,1,response,space,43933,43916.70000000001,43933,43933,43916.70000000001,43933,1,43933,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 1,,,,,,,,,,,,,,,,,
14,1741087682863,04/03/2025 11:28:02,1741087682863,0,04/03/2025 11:28:02,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,1,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,11280.799999999988,11266.699999999983,11280.799999999988,11280.799999999988,11266.699999999983,11280.799999999988,1,11280.799999999988,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
15,1741087684863,04/03/2025 11:28:04,1741087684863,0,04/03/2025 11:28:04,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,1,probe_physical,Return to physical text,5jjhzp,2,continue,,2013.500000002241,2000,2013.500000002241,2013.500000002241,2000,2013.500000002241,1,2013.500000002241,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
16,1741087710159,04/03/2025 11:28:30,1741087710159,0,04/03/2025 11:28:30,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,2,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,25309.90000000075,25300,25309.90000000075,25309.90000000075,25300,25309.90000000075,1,25309.90000000075,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
17,1741087721047,04/03/2025 11:28:41,1741087721047,0,04/03/2025 11:28:41,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,2,probe_physical,Return to physical text,5jjhzp,2,continue,,10897.90000000075,10883.300000000017,10897.90000000075,10897.90000000075,10883.300000000017,10897.90000000075,1,10897.90000000075,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
18,1741087816335,04/03/2025 11:30:16,1741087816335,0,04/03/2025 11:30:16,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,3,probe_physical,Thought probe (physical),ucvclj,1,response,Intentional,95301.99999999924,95300.09999999998,95301.99999999924,95301.99999999924,95300.09999999998,95301.99999999924,1,95301.99999999924,0,0,,Click Response,Intentional,3,object-88,probe_physical,,,,,,,,,,,,,,,,,,,,,,
19,1741087817815,04/03/2025 11:30:17,1741087817815,0,04/03/2025 11:30:17,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,3,probe_physical,Return to physical text,5jjhzp,2,continue,,1481.8000000015018,1466.7000000000116,1481.8000000015018,1481.8000000015018,1466.7000000000116,1481.8000000015018,1,1481.8000000015018,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
20,1741087835343,04/03/2025 11:30:35,1741087835343,0,04/03/2025 11:30:35,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,4,probe_physical,Thought probe (physical),ucvclj,1,response,Unintentional,17543.5,17533.400000000023,17543.5,17543.5,17533.400000000023,17543.5,1,17543.5,0,0,,Click Response,Unintentional,4,object-89,probe_physical,,,,,,,,,,,,,,,,,,,,,,
21,1741087848951,04/03/2025 11:30:48,1741087848951,0,04/03/2025 11:30:48,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,4,probe_physical,Return to physical text,5jjhzp,2,continue,,13618.000000002212,13616.599999999977,13618.000000002212,13618.000000002212,13616.599999999977,13618.000000002212,1,13618.000000002212,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
22,1741087856343,04/03/2025 11:30:56,1741087856343,0,04/03/2025 11:30:56,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,5,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,7393.60000000149,7383.5,7393.60000000149,7393.60000000149,7383.5,7393.60000000149,1,7393.60000000149,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
23,1741087868583,04/03/2025 11:31:08,1741087868583,0,04/03/2025 11:31:08,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,5,probe_physical,Return to physical text,5jjhzp,2,continue,,12250,12233.299999999988,12250,12250,12233.299999999988,12250,1,12250,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
24,1741087869135,04/03/2025 11:31:09,1741087869135,0,04/03/2025 11:31:09,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,6,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,568.5000000007567,566.6000000000349,568.5000000007567,568.5000000007567,566.6000000000349,568.5000000007567,1,568.5000000007567,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
25,1741087917544,04/03/2025 11:31:57,1741087917544,0,04/03/2025 11:31:57,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,6,probe_physical,Return to physical text,5jjhzp,2,continue,,48410.29999999923,48400.09999999998,48410.29999999923,48410.29999999923,48400.09999999998,48410.29999999923,1,48410.29999999923,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
26,1741087918335,04/03/2025 11:31:58,1741087918335,0,04/03/2025 11:31:58,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,7,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,801.6999999992549,799.9000000000233,801.6999999992549,801.6999999992549,799.9000000000233,801.6999999992549,1,801.6999999992549,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
27,1741087924783,04/03/2025 11:32:04,1741087924783,0,04/03/2025 11:32:04,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,7,probe_physical,Return to physical text,5jjhzp,2,continue,,6449.900000000722,6433.399999999965,6449.900000000722,6449.900000000722,6433.399999999965,6449.900000000722,1,6449.900000000722,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
28,1741087936535,04/03/2025 11:32:16,1741087936535,0,04/03/2025 11:32:16,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,1,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,11768.500000000757,11767,11768.500000000757,11768.500000000757,11767,11768.500000000757,1,11768.500000000757,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
29,1741087944887,04/03/2025 11:32:24,1741087944887,0,04/03/2025 11:32:24,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,1,comprehension,Comprehension questions,ers3wv,1,response,b,8353.300000001502,8349.700000000012,8353.300000001502,8353.300000001502,8349.700000000012,8353.300000001502,1,8353.300000001502,0,0,,Click Response,response A,2,object-66,comprehension,,,1,1,,,,,,Flush was the name of the Brownings’,b,cat,dog,canary,turtle,thrush,,,,,,
30,1741087954807,04/03/2025 11:32:34,1741087954807,0,04/03/2025 11:32:34,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,2,comprehension,Comprehension questions,ers3wv,1,response,a,9924,9917,9924,9924,9917,9924,1,9924,0,0,,Click Response,response A,2,object-66,comprehension,,,1,2,,,,,,At night the Brownings often enjoyed,a,hot chestnuts,a tart with clotted cream,strawberries and cream,café au lait,cheese soufflé,,,,,,
31,1741087959367,04/03/2025 11:32:39,1741087959367,0,04/03/2025 11:32:39,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,3,comprehension,Comprehension questions,ers3wv,1,response,e,4566.5,4549.799999999988,4566.5,4566.5,4549.799999999988,4566.5,1,4566.5,0,0,,Click Response,response E,6,object-70,comprehension,,,1,3,,,,,,The Brownings saw,e,Coleridge,Byron,Walt Whitman,Poe,Hawthorne,,,,,,
32,1741087976383,04/03/2025 11:32:56,1741087976383,0,04/03/2025 11:32:56,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,4,comprehension,Comprehension questions,ers3wv,1,response,c,17033.100000002247,17016.600000000035,17033.100000002247,17033.100000002247,17016.600000000035,17033.100000002247,1,17033.100000002247,0,0,,Click Response,response C,4,object-68,comprehension,,,1,4,,,,,,Browning wrote to Miss Barrett because she had,c,invited him to visit,written him for advice,praised his poetry,sent him one of her own poems,sent a friend to meet him,,,,,,
33,1741087985544,04/03/2025 11:33:05,1741087985544,0,04/03/2025 11:33:05,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,5,comprehension,Comprehension questions,ers3wv,1,response,b,9176.799999999232,9166.799999999988,9176.799999999232,9176.799999999232,9166.799999999988,9176.799999999232,1,9176.799999999232,0,0,,Click Response,response B,3,object-67,comprehension,,,1,5,,,,,,The authors of this passage placed most attention on the Brownings’,b,literary efforts,personal relationship,social contacts,problems,early meeting,,,,,,
34,1741087999664,04/03/2025 11:33:19,1741087999664,0,04/03/2025 11:33:19,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,6,comprehension,Comprehension questions,ers3wv,1,response,e,14129.700000002224,14116.600000000035,14129.700000002224,14129.700000002224,14116.600000000035,14129.700000002224,1,14129.700000002224,0,0,,Click Response,response E,6,object-70,comprehension,,,1,6,,,,,,What best describes the Brownings’ early days abroad?,e,Travel,Relaxation,Creative activity,Intellectual stimulation,Happiness,,,,,,
35,1741088025080,04/03/2025 11:33:45,1741088025080,0,04/03/2025 11:33:45,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,7,comprehension,Comprehension questions,ers3wv,1,response,b,25429.199999999953,25416.699999999953,25429.199999999953,25429.199999999953,25416.699999999953,25429.199999999953,1,25429.199999999953,0,0,,Click Response,response B,3,object-67,comprehension,,,1,7,,,,,,You would assume that Browning,b,found it easy to see Elizabeth,carefully avoided Mr. Barrett,begged Mr. Barrett’s consent to marry,understood Mr. Barrett,got Elizabeth to ask her father’s consent,,,,,,
36,1741088052119,04/03/2025 11:34:12,1741088052119,0,04/03/2025 11:34:12,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,8,comprehension,Comprehension questions,ers3wv,1,response,a,27052.199999999255,27050,27052.199999999255,27052.199999999255,27050,27052.199999999255,1,27052.199999999255,0,0,,Click Response,response A,2,object-66,comprehension,,,1,8,,,,,,"In the “torrent on a straw” quotation, the word straw probably refers to",a,the frailty of life,weakness of character,sorrow,happiness,the fleeting nature of fame,,,,,,
37,1741088095128,04/03/2025 11:34:55,1741088095128,0,04/03/2025 11:34:55,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,2,passages,Sentences,3emlxf,1,response,space,43010.800000000745,43000.09999999998,43010.800000000745,43010.800000000745,43000.09999999998,43010.800000000745,1,43010.800000000745,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 3,,,,,,,,,,,,,,,,,
38,1741088105408,04/03/2025 11:35:05,1741088105408,0,04/03/2025 11:35:05,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,8,probe_physical,Thought probe (physical),ucvclj,1,response,Intentional,10290.300000002258,10283.300000000047,10290.300000002258,10290.300000002258,10283.300000000047,10290.300000002258,1,10290.300000002258,0,0,,Click Response,Intentional,3,object-88,probe_physical,,,,,,,,,,,,,,,,,,,,,,
39,1741088140136,04/03/2025 11:35:40,1741088140136,0,04/03/2025 11:35:40,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,8,probe_physical,Return to physical text,5jjhzp,2,continue,,34735.20000000147,34733.5,34735.20000000147,34735.20000000147,34733.5,34735.20000000147,1,34735.20000000147,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
40,1741088141087,04/03/2025 11:35:41,1741088141087,0,04/03/2025 11:35:41,210469,6,task-j2gm,,44038981,BLIND,12533308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Physical A,Consent,,,Voucher,Physical A,Physical A,9,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,953.0999999999767,950.2999999999302,953.0999999999767,953.0999999999767,950.2999999999302,953.0999999999767,1,953.0999999999767,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
