Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,checkpoint-1lbn,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
74,1740489218386,25/02/2025 13:13:38,1740489218386,0,25/02/2025 13:13:38,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,3,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,986.4000000022352,983.4000000000233,986.4000000022352,986.4000000022352,983.4000000000233,986.4000000022352,1,986.4000000022352,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
75,1740489221154,25/02/2025 13:13:41,1740489221154,0,25/02/2025 13:13:41,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,9,comprehension,Comprehension questions,ers3wv,1,response,d,2771.200000001467,2766.5999999999767,2771.200000001467,2771.200000001467,2766.5999999999767,2771.200000001467,1,2771.200000001467,0,0,,Click Response,response A,2,object-66,comprehension,,,6,1,,,,,,The first colonial government was,d,tribal,city,county,local,federal,,,,,,
76,1740489226698,25/02/2025 13:13:46,1740489226698,0,25/02/2025 13:13:46,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,10,comprehension,Comprehension questions,ers3wv,1,response,c,5548.300000000745,5533.300000000047,5548.300000000745,5548.300000000745,5533.300000000047,5548.300000000745,1,5548.300000000745,0,0,,Click Response,response C,4,object-68,comprehension,,,6,2,,,,,,The Jamestown colonists formed a government because of,c,pride,greed,necessity,togetherness,public spirit,,,,,,
77,1740489240058,25/02/2025 13:14:00,1740489240058,0,25/02/2025 13:14:00,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,11,comprehension,Comprehension questions,ers3wv,1,response,d,13375.400000002934,13366.699999999953,13375.400000002934,13375.400000002934,13366.699999999953,13375.400000002934,1,13375.400000002934,0,0,,Click Response,response C,4,object-68,comprehension,,,6,3,,,,,,The best title for this selection would be,d,John Smith,The First Government,Jamestown,Local Government,American Government,,,,,,
78,1740489245978,25/02/2025 13:14:05,1740489245978,0,25/02/2025 13:14:05,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,12,comprehension,Comprehension questions,ers3wv,1,response,d,5928.900000002235,5916.800000000047,5928.900000002235,5928.900000002235,5916.800000000047,5928.900000002235,1,5928.900000002235,0,0,,Click Response,response E,6,object-70,comprehension,,,6,4,,,,,,The overall goal of local government seems to be public,d,regulation,wealth,growth,welfare,protection,,,,,,
79,1740489250154,25/02/2025 13:14:10,1740489250154,0,25/02/2025 13:14:10,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,42,passages,Sentences,3emlxf,1,response,space,4187.800000001444,4183.199999999953,4187.800000001444,4187.800000001444,4183.199999999953,4187.800000001444,1,4187.800000001444,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,0,Passage 8,0,Difficult,1,2,,,,,,,,,,,,,
80,1740489261146,25/02/2025 13:14:21,1740489261146,0,25/02/2025 13:14:21,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,43,passages,Sentences,3emlxf,1,response,space,10997,10983.5,10997,10997,10983.5,10997,1,10997,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,1,The key to the design called experimental is assignment of subjects to conditions randomly. ,0,Difficult,1,2,,,,,,,,,,,,,
81,1740489267098,25/02/2025 13:14:27,1740489267098,0,25/02/2025 13:14:27,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,44,passages,Sentences,3emlxf,1,response,space,5965,5949.900000000023,5965,5965,5949.900000000023,5965,1,5965,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,2,By the influence on the results of some extraneous variable that is tied to or correlated with the variable under investigation is insured against.,0,Difficult,1,2,,,,,,,,,,,,,
82,1740489272850,25/02/2025 13:14:32,1740489272850,0,25/02/2025 13:14:32,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,45,passages,Sentences,3emlxf,1,response,space,5766.400000000023,5749.900000000023,5766.400000000023,5766.400000000023,5749.900000000023,5766.400000000023,1,5766.400000000023,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,3,"By contrast with experimental designs, subjects, in correlational designs, in a sense, assign themselves to conditions.",0,Difficult,1,2,,,,,,,,,,,,,
83,1740489281378,25/02/2025 13:14:41,1740489281378,0,25/02/2025 13:14:41,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,46,passages,Sentences,3emlxf,1,response,space,8545.100000002189,8533.5,8545.100000002189,8545.100000002189,8533.5,8545.100000002189,1,8545.100000002189,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,4,"Thus, in the cancer studies as they have been done, only people who are four-pack-a-day smokers—by their own “choice”—get into a four-pack-a-day condition.",1,Difficult,1,2,,,,,,,,,,,,,
84,1740489282930,25/02/2025 13:14:42,1740489282930,0,25/02/2025 13:14:42,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,11,probe,Thought probe,muxvwp,1,response,Unintentional,1564.4000000029337,1550.0999999999767,1564.4000000029337,1564.4000000029337,1550.0999999999767,1564.4000000029337,1,1564.4000000029337,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,,
85,1740489290618,25/02/2025 13:14:50,1740489290618,0,25/02/2025 13:14:50,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,47,passages,Sentences,3emlxf,1,response,space,7701.500000002212,7700,7701.500000002212,7701.500000002212,7700,7701.500000002212,1,7701.500000002212,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,5,Whatever the factors are that contribute to a person’s being a heavy smoker surely must also make him different from the typical nonsmoker in other ways.,0,Difficult,1,2,,,,,,,,,,,,,
86,1740489294082,25/02/2025 13:14:54,1740489294082,0,25/02/2025 13:14:54,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,48,passages,Sentences,3emlxf,1,response,space,3465.700000001467,3449.9000000000233,3465.700000001467,3465.700000001467,3449.9000000000233,3465.700000001467,1,3465.700000001467,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,6,"Hence the ambiguity of interpretation in correlational designs, and hence the virtue of experimental designs.",1,Difficult,1,2,,,,,,,,,,,,,
87,1740489295354,25/02/2025 13:14:55,1740489295354,0,25/02/2025 13:14:55,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,12,probe,Thought probe,muxvwp,1,response,On Task,1287.9000000029337,1283.2999999999302,1287.9000000029337,1287.9000000029337,1283.2999999999302,1287.9000000029337,1,1287.9000000029337,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
88,1740489301994,25/02/2025 13:15:01,1740489301994,0,25/02/2025 13:15:01,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,49,passages,Sentences,3emlxf,1,response,space,6644.400000000023,6633.599999999977,6644.400000000023,6644.400000000023,6633.599999999977,6644.400000000023,1,6644.400000000023,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,7,"In the latter case, if assignment to conditions is truly random then prevailing differences among individual subjects cannot confound the results systematically.",0,Difficult,1,2,,,,,,,,,,,,,
89,1740489306234,25/02/2025 13:15:06,1740489306234,0,25/02/2025 13:15:06,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,50,passages,Sentences,3emlxf,1,response,space,4251.200000002282,4249.70000000007,4251.200000002282,4251.200000002282,4249.70000000007,4251.200000002282,1,4251.200000002282,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,8,"Put another way, the experimenter has under his control all the variables that can influence the results.",1,Difficult,1,2,,,,,,,,,,,,,
90,1740489307074,25/02/2025 13:15:07,1740489307074,0,25/02/2025 13:15:07,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,13,probe,Thought probe,muxvwp,1,response,On Task,841.2000000014668,833.2999999999302,841.2000000014668,841.2000000014668,833.2999999999302,841.2000000014668,1,841.2000000014668,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
91,1740489310058,25/02/2025 13:15:10,1740489310058,0,25/02/2025 13:15:10,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,51,passages,Sentences,3emlxf,1,response,space,2992.000000003027,2983.5,2992.000000003027,2992.000000003027,2983.5,2992.000000003027,1,2992.000000003027,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,9,Whether he can exactly identify these variables is another question.,0,Difficult,1,2,,,,,,,,,,,,,
92,1740489314962,25/02/2025 13:15:14,1740489314962,0,25/02/2025 13:15:14,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,52,passages,Sentences,3emlxf,1,response,space,4912.700000002282,4900,4912.700000002282,4912.700000002282,4900,4912.700000002282,1,4912.700000002282,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,10,"Thus, entirely unambiguous results are not yielded by experimental designs, merely results that are less ambiguous than those associated with correlational designs.",0,Difficult,1,2,,,,,,,,,,,,,
93,1740489315866,25/02/2025 13:15:15,1740489315866,0,25/02/2025 13:15:15,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,4,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,916.3000000000466,900,916.3000000000466,916.3000000000466,900,916.3000000000466,1,916.3000000000466,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
94,1740489320562,25/02/2025 13:15:20,1740489320562,0,25/02/2025 13:15:20,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,13,comprehension,Comprehension questions,ers3wv,1,response,e,4712.900000001537,4700,4712.900000001537,4712.900000001537,4700,4712.900000001537,1,4712.900000001537,0,0,,Click Response,response E,6,object-70,comprehension,,,8,1,,,,,,Specific mention is made of,e,psychogenesis,psychoynamics,psychobiology,psychotherapy,none of the above,,,,,,
95,1740489326314,25/02/2025 13:15:26,1740489326314,0,25/02/2025 13:15:26,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,14,comprehension,Comprehension questions,ers3wv,1,response,b,5764.300000000047,5750,5764.300000000047,5764.300000000047,5750,5764.300000000047,1,5764.300000000047,0,0,,Click Response,response A,2,object-66,comprehension,,,8,2,,,,,,How many research design patterns were discussed?,b,Oneonly,Two,Three,Four,Five,,,,,,
96,1740489333986,25/02/2025 13:15:33,1740489333986,0,25/02/2025 13:15:33,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,15,comprehension,Comprehension questions,ers3wv,1,response,a,7686.800000000047,7683.5,7686.800000000047,7686.800000000047,7683.5,7686.800000000047,1,7686.800000000047,0,0,,Click Response,response A,2,object-66,comprehension,,,8,3,,,,,,"As used in this passage, the phrase put another way means",a,rephrasing,enumeration,using details,reasoning,illustration,,,,,,
97,1740489341394,25/02/2025 13:15:41,1740489341394,0,25/02/2025 13:15:41,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,16,comprehension,Comprehension questions,ers3wv,1,response,e,7411.000000003027,7400,7411.000000003027,7411.000000003027,7400,7411.000000003027,1,7411.000000003027,0,0,,Click Response,response C,4,object-68,comprehension,,,8,4,,,,,,In this passage the authors imply that heavy smoking is probably caused by,e,tension,nervousness,habit,social pressure,all the above and more,,,,,,
98,1740489346426,25/02/2025 13:15:46,1740489346426,0,25/02/2025 13:15:46,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,11,instr_passages,Text,zppu2h,1,response,space,5043.400000001537,5033.100000000093,5043.400000001537,5043.400000001537,5033.100000000093,5043.400000001537,1,5043.400000001537,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,,"You will now move onto the on-paper reading task.<br><br> This will involve reading the passages on-paper, and responding to the questions on the screen when prompted.<br><br>Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
99,1740489356922,25/02/2025 13:15:56,1740489356922,0,25/02/2025 13:15:56,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,12,instr_passages,Text,zppu2h,1,response,space,10506.000000000698,10500.199999999953,10506.000000000698,10506.000000000698,10500.199999999953,10506.000000000698,1,10506.000000000698,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,4,"In this on-paper task, you will read 4 passages and answer reading comprehension questions for each passage. <br><br> THE PASSAGES WILL BE PRESENTED IN A SENTENCE-BY-SENTENCE FASHION. PLEASE READ THE SENTENCES AT YOUR NORMAL READING PACE. ONCE YOU HAVE FINISHED READING ONE SENTENCE, TURN THE PAGE TO MOVE ON TO THE NEXT SENTENCE. Once you've read the sentence you MAY NOT GO BACK.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
100,1740489371250,25/02/2025 13:16:11,1740489371250,0,25/02/2025 13:16:11,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,13,instr_passages,Text,zppu2h,1,response,space,14333.099999999977,14316.5,14333.099999999977,14333.099999999977,14316.5,14333.099999999977,1,14333.099999999977,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,5,"THE SET OF READING COMPREHENSION QUESTIONS FOR THAT PARTICULAR PASSAGE YOU’VE FINISHED READING WILL APPEAR AFTER EACH PASSAGE, not all together at the end. Like the sentences, once you've answered the questions you MAY NOT GO BACK TO CHANGE YOUR ANSWER.
<br><br> 
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
101,1740489377321,25/02/2025 13:16:17,1740489377321,0,25/02/2025 13:16:17,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,14,instr_passages,Text,zppu2h,1,response,space,6088.800000000745,6083.400000000023,6088.800000000745,6088.800000000745,6083.400000000023,6088.800000000745,1,6088.800000000745,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,6,"Additionally, while you are reading you will be randomly interrupted and asked to answer this question on the computer screen: “WHICH OF THE FOLLOWING RESPONSES BEST CHARACTERISES YOUR MENTAL STATE JUST PRIOR TO THE PRESENTATION OF THIS SENTENCE?"" You would have to choose either “On task”, ""Intentionally mind wandering"" or ""Unintentionally mind wandering"" by clicking on the appropriate option.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
102,1740489386170,25/02/2025 13:16:26,1740489386170,0,25/02/2025 13:16:26,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,15,instr_passages,Text,zppu2h,1,response,space,8853.800000002957,8850,8853.800000002957,8853.800000002957,8850,8853.800000002957,1,8853.800000002957,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,8,Please turn the first page and begin reading the first passage.<br><br>Please press the space bar to continue.,,,,,,,,,,,,,,,,,,,,
103,1740489460626,25/02/2025 13:17:40,1740489460626,0,25/02/2025 13:17:40,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,53,passages,Sentences,3emlxf,1,response,space,74459.90000000072,74450.40000000002,74459.90000000072,74459.90000000072,74450.40000000002,74459.90000000072,1,74459.90000000072,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 1,,,,,,,,,,,,,,,,,
104,1740489464890,25/02/2025 13:17:44,1740489464890,0,25/02/2025 13:17:44,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,1,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,4273.400000002934,4266.599999999977,4273.400000002934,4273.400000002934,4266.599999999977,4273.400000002934,1,4273.400000002934,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
105,1740489466858,25/02/2025 13:17:46,1740489466858,0,25/02/2025 13:17:46,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,1,probe_physical,Return to physical text,5jjhzp,2,continue,,1975.000000002212,1966.9000000000233,1975.000000002212,1975.000000002212,1966.9000000000233,1975.000000002212,1,1975.000000002212,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
106,1740489471010,25/02/2025 13:17:51,1740489471010,0,25/02/2025 13:17:51,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,2,probe_physical,Thought probe (physical),ucvclj,1,response,Unintentional,4160.0000000006985,4149.79999999993,4160.0000000006985,4160.0000000006985,4149.79999999993,4160.0000000006985,1,4160.0000000006985,0,0,,Click Response,Unintentional,4,object-89,probe_physical,,,,,,,,,,,,,,,,,,,,,,
107,1740489475682,25/02/2025 13:17:55,1740489475682,0,25/02/2025 13:17:55,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,2,probe_physical,Return to physical text,5jjhzp,2,continue,,4682.500000001513,4666.599999999977,4682.500000001513,4682.500000001513,4666.599999999977,4682.500000001513,1,4682.500000001513,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
108,1740489549650,25/02/2025 13:19:09,1740489549650,0,25/02/2025 13:19:09,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,3,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,73983.30000000005,73966.70000000007,73983.30000000005,73983.30000000005,73966.70000000007,73983.30000000005,1,73983.30000000005,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
109,1740489570986,25/02/2025 13:19:30,1740489570986,0,25/02/2025 13:19:30,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,3,probe_physical,Return to physical text,5jjhzp,2,continue,,21353.099999999977,21350.099999999977,21353.099999999977,21353.099999999977,21350.099999999977,21353.099999999977,1,21353.099999999977,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
110,1740489572770,25/02/2025 13:19:32,1740489572770,0,25/02/2025 13:19:32,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,4,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,1786.7000000029802,1783.3000000000466,1786.7000000029802,1786.7000000029802,1783.3000000000466,1786.7000000029802,1,1786.7000000029802,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
111,1740489584554,25/02/2025 13:19:44,1740489584554,0,25/02/2025 13:19:44,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,4,probe_physical,Return to physical text,5jjhzp,2,continue,,11787.699999999953,11783.5,11787.699999999953,11787.699999999953,11783.5,11787.699999999953,1,11787.699999999953,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
112,1740489585858,25/02/2025 13:19:45,1740489585858,0,25/02/2025 13:19:45,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,5,probe_physical,Thought probe (physical),ucvclj,1,response,Unintentional,1307.9000000029337,1300,1307.9000000029337,1307.9000000029337,1300,1307.9000000029337,1,1307.9000000029337,0,0,,Click Response,Unintentional,4,object-89,probe_physical,,,,,,,,,,,,,,,,,,,,,,
113,1740489594090,25/02/2025 13:19:54,1740489594090,0,25/02/2025 13:19:54,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,5,probe_physical,Return to physical text,5jjhzp,2,continue,,8240.300000001444,8233.29999999993,8240.300000001444,8240.300000001444,8233.29999999993,8240.300000001444,1,8240.300000001444,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
114,1740489594914,25/02/2025 13:19:54,1740489594914,0,25/02/2025 13:19:54,210469,6,task-6rlz,,43796373,BLIND,12533306,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Voucher,,0,Mind wandering task,10,Digital B,Consent,,,Voucher,Digital B,Digital B,6,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,830.7000000044936,816.7000000000698,830.7000000044936,830.7000000044936,816.7000000000698,830.7000000044936,1,830.7000000044936,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
