Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Randomise questionnaire elements?,Question Key,Response
1,1703725149765,28/12/2023 00:59:09,1703725146416,0,28/12/2023 00:59:06,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1600x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1703725320840,28/12/2023 01:02:00,1703725317471,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 1 ,Definitely Agree
3,1703725320902,28/12/2023 01:02:00,1703725317476,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 1 -quantised,1
4,1703725320902,28/12/2023 01:02:00,1703725317476,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 2 ,Slightly Disagree
5,1703725320902,28/12/2023 01:02:00,1703725317477,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 2 -quantised,3
6,1703725320902,28/12/2023 01:02:00,1703725317477,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 3 ,Slightly Disagree
7,1703725320902,28/12/2023 01:02:00,1703725317477,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 3 -quantised,3
8,1703725320902,28/12/2023 01:02:00,1703725317478,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 4 ,Slightly Disagree
9,1703725320902,28/12/2023 01:02:00,1703725317478,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 4 -quantised,3
10,1703725320902,28/12/2023 01:02:00,1703725317478,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 5,Slightly Agree
11,1703725320902,28/12/2023 01:02:00,1703725317479,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 5-quantised,2
12,1703725320902,28/12/2023 01:02:00,1703725317479,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 6 ,Slightly Agree
13,1703725320902,28/12/2023 01:02:00,1703725317479,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 6 -quantised,2
14,1703725320902,28/12/2023 01:02:00,1703725317480,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 7,Slightly Agree
15,1703725320902,28/12/2023 01:02:00,1703725317480,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 7-quantised,2
16,1703725320902,28/12/2023 01:02:00,1703725317481,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 8 ,Slightly Agree
17,1703725320902,28/12/2023 01:02:00,1703725317481,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 8 -quantised,2
18,1703725320902,28/12/2023 01:02:00,1703725317481,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 9 ,Slightly Disagree
19,1703725320902,28/12/2023 01:02:00,1703725317482,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 9 -quantised,3
20,1703725320902,28/12/2023 01:02:00,1703725317482,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 10 ,Definitely Agree
21,1703725320902,28/12/2023 01:02:00,1703725317483,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 10 -quantised,1
22,1703725320902,28/12/2023 01:02:00,1703725317483,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 11 ,Definitely Agree
23,1703725320984,28/12/2023 01:02:00,1703725317484,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 11 -quantised,1
24,1703725320984,28/12/2023 01:02:00,1703725317484,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 12 ,Definitely Agree
25,1703725320984,28/12/2023 01:02:00,1703725317485,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 12 -quantised,1
26,1703725320984,28/12/2023 01:02:00,1703725317485,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 13 ,Definitely Disagree
27,1703725320984,28/12/2023 01:02:00,1703725317486,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 13 -quantised,4
28,1703725320984,28/12/2023 01:02:00,1703725317487,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 14 ,Slightly Disagree
29,1703725320984,28/12/2023 01:02:00,1703725317487,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 14 -quantised,3
30,1703725320984,28/12/2023 01:02:00,1703725317488,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 15 ,Slightly Disagree
31,1703725320984,28/12/2023 01:02:00,1703725317490,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 15 -quantised,3
32,1703725320984,28/12/2023 01:02:00,1703725317490,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 16,Slightly Disagree
33,1703725320984,28/12/2023 01:02:00,1703725317491,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 16-quantised,3
34,1703725320984,28/12/2023 01:02:00,1703725317492,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 17,Slightly Agree
35,1703725320984,28/12/2023 01:02:00,1703725317493,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 17-quantised,2
36,1703725320984,28/12/2023 01:02:00,1703725317493,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 18,Slightly Disagree
37,1703725320984,28/12/2023 01:02:00,1703725317494,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 18-quantised,3
38,1703725320984,28/12/2023 01:02:00,1703725317494,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 19 ,Slightly Agree
39,1703725320984,28/12/2023 01:02:00,1703725317495,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 19 -quantised,2
40,1703725320984,28/12/2023 01:02:00,1703725317496,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 20,Definitely Disagree
41,1703725320984,28/12/2023 01:02:00,1703725317496,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 20-quantised,4
42,1703725320984,28/12/2023 01:02:00,1703725317497,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 21,Slightly Disagree
43,1703725321028,28/12/2023 01:02:01,1703725317497,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 21-quantised,3
44,1703725321028,28/12/2023 01:02:01,1703725317498,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 22,Definitely Disagree
45,1703725321028,28/12/2023 01:02:01,1703725317498,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 22-quantised,4
46,1703725321028,28/12/2023 01:02:01,1703725317499,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 23 ,Slightly Agree
47,1703725321028,28/12/2023 01:02:01,1703725317499,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 23 -quantised,2
48,1703725321028,28/12/2023 01:02:01,1703725317500,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 24,Definitely Agree
49,1703725321028,28/12/2023 01:02:01,1703725317500,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 24-quantised,1
50,1703725321028,28/12/2023 01:02:01,1703725317501,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 25,Slightly Disagree
51,1703725321028,28/12/2023 01:02:01,1703725317502,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 25-quantised,3
52,1703725321028,28/12/2023 01:02:01,1703725317503,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 26 ,Slightly Agree
53,1703725321028,28/12/2023 01:02:01,1703725317504,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 26 -quantised,2
54,1703725321028,28/12/2023 01:02:01,1703725317504,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 27 ,Definitely Agree
55,1703725321028,28/12/2023 01:02:01,1703725317505,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 27 -quantised,1
56,1703725321028,28/12/2023 01:02:01,1703725317506,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 28,Slightly Disagree
57,1703725321028,28/12/2023 01:02:01,1703725317507,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 28-quantised,3
58,1703725321028,28/12/2023 01:02:01,1703725317507,0,28/12/2023 01:01:57,158033,3,questionnaire-gew1,,33876805,BLIND,10020157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1600x900,1583x773,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,171091
1,1704217241778,02/01/2024 17:40:41,1704217241717,0,02/01/2024 17:40:41,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1704217503623,02/01/2024 17:45:03,1704217503527,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 1 ,Definitely Disagree
3,1704217503692,02/01/2024 17:45:03,1704217503528,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 1 -quantised,4
4,1704217503692,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 2 ,Slightly Disagree
5,1704217503692,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 2 -quantised,3
6,1704217503692,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 3 ,Slightly Disagree
7,1704217503692,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 3 -quantised,3
8,1704217503692,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 4 ,Slightly Agree
9,1704217503692,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 4 -quantised,2
10,1704217503692,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 5,Slightly Disagree
11,1704217503692,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 5-quantised,3
12,1704217503692,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 6 ,Definitely Disagree
13,1704217503692,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 6 -quantised,4
14,1704217503692,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 7,Definitely Agree
15,1704217503692,02/01/2024 17:45:03,1704217503529,0,02/01/2024 17:45:03,158033,3,questionnaire-gew1,,33920220,BLIND,10039055,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x703,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,No,question 7-quantised,1
