Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Randomise questionnaire elements?,Question Key,Response
1,1703308121840,23/12/2023 05:08:41,1703308121720,0,23/12/2023 05:08:41,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1703308188339,23/12/2023 05:09:48,1703308188244,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 1 ,Slightly Agree
3,1703308188405,23/12/2023 05:09:48,1703308188245,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 1 -quantised,2
4,1703308188405,23/12/2023 05:09:48,1703308188246,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 2 ,Definitely Disagree
5,1703308188405,23/12/2023 05:09:48,1703308188246,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 2 -quantised,4
6,1703308188405,23/12/2023 05:09:48,1703308188246,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 3 ,Slightly Agree
7,1703308188405,23/12/2023 05:09:48,1703308188246,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 3 -quantised,2
8,1703308188405,23/12/2023 05:09:48,1703308188246,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 4 ,Slightly Disagree
9,1703308188405,23/12/2023 05:09:48,1703308188246,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 4 -quantised,3
10,1703308188405,23/12/2023 05:09:48,1703308188246,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 5,Definitely Agree
11,1703308188405,23/12/2023 05:09:48,1703308188246,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 5-quantised,1
12,1703308188405,23/12/2023 05:09:48,1703308188246,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 6 ,Slightly Disagree
13,1703308188405,23/12/2023 05:09:48,1703308188246,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 6 -quantised,3
14,1703308188405,23/12/2023 05:09:48,1703308188246,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 7,Slightly Disagree
15,1703308188405,23/12/2023 05:09:48,1703308188246,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 7-quantised,3
16,1703308188405,23/12/2023 05:09:48,1703308188246,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 8 ,Definitely Agree
17,1703308188405,23/12/2023 05:09:48,1703308188246,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 8 -quantised,1
18,1703308188405,23/12/2023 05:09:48,1703308188246,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 9 ,Definitely Agree
19,1703308188405,23/12/2023 05:09:48,1703308188246,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 9 -quantised,1
20,1703308188405,23/12/2023 05:09:48,1703308188247,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 10 ,Slightly Disagree
21,1703308188405,23/12/2023 05:09:48,1703308188247,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 10 -quantised,3
22,1703308188405,23/12/2023 05:09:48,1703308188247,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 11 ,Slightly Disagree
23,1703308188467,23/12/2023 05:09:48,1703308188247,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 11 -quantised,3
24,1703308188467,23/12/2023 05:09:48,1703308188247,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 12 ,Slightly Agree
25,1703308188467,23/12/2023 05:09:48,1703308188247,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 12 -quantised,2
26,1703308188467,23/12/2023 05:09:48,1703308188247,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 13 ,Definitely Disagree
27,1703308188467,23/12/2023 05:09:48,1703308188247,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 13 -quantised,4
28,1703308188467,23/12/2023 05:09:48,1703308188247,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 14 ,Slightly Disagree
29,1703308188467,23/12/2023 05:09:48,1703308188247,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 14 -quantised,3
30,1703308188467,23/12/2023 05:09:48,1703308188248,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 15 ,Definitely Disagree
31,1703308188467,23/12/2023 05:09:48,1703308188248,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 15 -quantised,4
32,1703308188467,23/12/2023 05:09:48,1703308188248,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 16,Definitely Agree
33,1703308188467,23/12/2023 05:09:48,1703308188248,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 16-quantised,1
34,1703308188467,23/12/2023 05:09:48,1703308188248,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 17,Definitely Agree
35,1703308188467,23/12/2023 05:09:48,1703308188248,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 17-quantised,1
36,1703308188467,23/12/2023 05:09:48,1703308188248,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 18,Definitely Agree
37,1703308188467,23/12/2023 05:09:48,1703308188248,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 18-quantised,1
38,1703308188467,23/12/2023 05:09:48,1703308188249,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 19 ,Slightly Agree
39,1703308188467,23/12/2023 05:09:48,1703308188249,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 19 -quantised,2
40,1703308188467,23/12/2023 05:09:48,1703308188249,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 20,Definitely Disagree
41,1703308188467,23/12/2023 05:09:48,1703308188249,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 20-quantised,4
42,1703308188467,23/12/2023 05:09:48,1703308188249,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 21,Slightly Disagree
43,1703308188523,23/12/2023 05:09:48,1703308188249,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 21-quantised,3
44,1703308188523,23/12/2023 05:09:48,1703308188249,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 22,Slightly Agree
45,1703308188523,23/12/2023 05:09:48,1703308188250,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 22-quantised,2
46,1703308188523,23/12/2023 05:09:48,1703308188250,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 23 ,Slightly Agree
47,1703308188523,23/12/2023 05:09:48,1703308188250,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 23 -quantised,2
48,1703308188523,23/12/2023 05:09:48,1703308188250,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 24,Definitely Disagree
49,1703308188523,23/12/2023 05:09:48,1703308188250,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 24-quantised,4
50,1703308188523,23/12/2023 05:09:48,1703308188251,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 25,Definitely Disagree
51,1703308188523,23/12/2023 05:09:48,1703308188251,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 25-quantised,4
52,1703308188523,23/12/2023 05:09:48,1703308188251,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 26 ,Definitely Disagree
53,1703308188523,23/12/2023 05:09:48,1703308188251,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 26 -quantised,4
54,1703308188523,23/12/2023 05:09:48,1703308188251,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 27 ,Definitely Disagree
55,1703308188523,23/12/2023 05:09:48,1703308188251,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 27 -quantised,4
56,1703308188523,23/12/2023 05:09:48,1703308188252,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 28,Definitely Disagree
57,1703308188523,23/12/2023 05:09:48,1703308188252,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,question 28-quantised,4
58,1703308188523,23/12/2023 05:09:48,1703308188252,0,23/12/2023 05:09:48,155541,10,questionnaire-gew1,,33849057,BLIND,10012318,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,66532
1,1703417117587,24/12/2023 11:25:17,1703417117495,0,24/12/2023 11:25:17,155541,10,questionnaire-gew1,,33855984,BLIND,10014563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x900,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1703417279320,24/12/2023 11:27:59,1703417279187,0,24/12/2023 11:27:59,155541,10,questionnaire-gew1,,33855984,BLIND,10014563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x900,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,Controls,No,question 1 ,Slightly Agree
3,1703417279376,24/12/2023 11:27:59,1703417279188,0,24/12/2023 11:27:59,155541,10,questionnaire-gew1,,33855984,BLIND,10014563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x900,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,Controls,No,question 1 -quantised,2
4,1703417279376,24/12/2023 11:27:59,1703417279188,0,24/12/2023 11:27:59,155541,10,questionnaire-gew1,,33855984,BLIND,10014563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x900,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,Controls,No,question 2 ,Definitely Agree
5,1703417279376,24/12/2023 11:27:59,1703417279188,0,24/12/2023 11:27:59,155541,10,questionnaire-gew1,,33855984,BLIND,10014563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x900,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,Controls,No,question 2 -quantised,1
6,1703417279376,24/12/2023 11:27:59,1703417279188,0,24/12/2023 11:27:59,155541,10,questionnaire-gew1,,33855984,BLIND,10014563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x900,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,Controls,No,question 3 ,Definitely Agree
7,1703417279376,24/12/2023 11:27:59,1703417279188,0,24/12/2023 11:27:59,155541,10,questionnaire-gew1,,33855984,BLIND,10014563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x900,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,Controls,No,question 3 -quantised,1
8,1703417279376,24/12/2023 11:27:59,1703417279189,0,24/12/2023 11:27:59,155541,10,questionnaire-gew1,,33855984,BLIND,10014563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x900,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,Controls,No,question 4 ,Definitely Agree
9,1703417279376,24/12/2023 11:27:59,1703417279189,0,24/12/2023 11:27:59,155541,10,questionnaire-gew1,,33855984,BLIND,10014563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x900,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,Controls,No,question 4 -quantised,1
10,1703417279376,24/12/2023 11:27:59,1703417279189,0,24/12/2023 11:27:59,155541,10,questionnaire-gew1,,33855984,BLIND,10014563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x900,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,Controls,No,question 5,Definitely Disagree
11,1703417279376,24/12/2023 11:27:59,1703417279189,0,24/12/2023 11:27:59,155541,10,questionnaire-gew1,,33855984,BLIND,10014563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x900,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,Controls,No,question 5-quantised,4
