Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-8dr8,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: block,Spreadsheet: block_number_text,Spreadsheet: item,Spreadsheet: item_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: item_correct,Manipulation: Spreadsheet
41,1738586757191,03/02/2025 12:45:57,1738586757191,0,03/02/2025 12:45:57,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,26,block,item,iz4mgl,1,response,45,6133,7767,7772,6133,7767,7772,1,6133,1639,0,,Single Number Entry,response,2,object-109,block,,,1,,22,3 x 15,0,Difficult,2,2,45,
42,1738586763472,03/02/2025 12:46:03,1738586763472,0,03/02/2025 12:46:03,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,27,block,item,iz4mgl,1,response,133,4933,6283,6286.000000000029,4933,6283,6286.000000000029,1,4933,1353.000000000029,0,,Single Number Entry,response,2,object-109,block,,,1,,23,7 x 19,0,Difficult,2,2,133,
43,1738586775071,03/02/2025 12:46:15,1738586775071,0,03/02/2025 12:46:15,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,28,block,item,iz4mgl,1,response,13,10367,11583,11597,10367,11583,11597,0,10367,1230,0,,Single Number Entry,response,2,object-109,block,,,1,,24,126 ÷ 9,0,Difficult,2,2,14,
44,1738586783127,03/02/2025 12:46:23,1738586783127,0,03/02/2025 12:46:23,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,29,block,item,iz4mgl,1,response,17,6550,8066,8075,6550,8066,8075,1,6550,1525,0,,Single Number Entry,response,2,object-109,block,,,1,,25,102 ÷ 6,0,Difficult,2,2,17,
45,1738586789534,03/02/2025 12:46:29,1738586789534,0,03/02/2025 12:46:29,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,30,block,item,iz4mgl,1,response,17,4451,6401,6417,4451,6401,6417,1,4451,1966,0,,Single Number Entry,response,2,object-109,block,,,1,,26,68 ÷ 4,0,Difficult,2,2,17,
46,1738586798451,03/02/2025 12:46:38,1738586798451,0,03/02/2025 12:46:38,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,31,block,item,iz4mgl,1,response,9,8417,8917,8932,8417,8917,8932,1,8417,515,0,,Single Number Entry,response,2,object-109,block,,,1,,27,135 ÷ 15,0,Difficult,2,2,9,
47,1738586813147,03/02/2025 12:46:53,1738586813147,0,03/02/2025 12:46:53,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,32,block,item,iz4mgl,1,response,14,13450,14699,14712,13450,14699,14712,1,13450,1262,0,,Single Number Entry,response,2,object-109,block,,,1,,28,84 ÷ 6,0,Difficult,2,2,14,
48,1738586817380,03/02/2025 12:46:57,1738586817380,0,03/02/2025 12:46:57,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,33,block,item,iz4mgl,1,response,16,2967,4234,4245,2967,4234,4245,1,2967,1278,0,,Single Number Entry,response,2,object-109,block,,,1,,29,32 ÷ 2,0,Difficult,2,2,16,
49,1738586824799,03/02/2025 12:47:04,1738586824799,0,03/02/2025 12:47:04,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,34,block,item,iz4mgl,1,response,14,5750,7417,7431,5750,7417,7431,1,5750,1681,0,,Single Number Entry,response,2,object-109,block,,,1,,30,112 ÷ 8,0,Difficult,2,2,14,
50,1738586826118,03/02/2025 12:47:06,1738586826118,0,03/02/2025 12:47:06,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,4,probe,thought_probe,muxvwp,1,response,Intentional,1332,1317,1332,1332,1317,1332,1,1332,0,0,,Click Response,Intentional,3,object-82,probe,,,1,,,,,,2,2,,
51,1738586829441,03/02/2025 12:47:09,1738586829441,0,03/02/2025 12:47:09,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,1,break,break_text,7wfjc1,1,continue,,3339,3333,3339,3339,3333,3339,1,3339,0,0,,Click To Continue,Continue Button,2,object-104,break,,,1,,,,,,2,2,,
52,1738586830403,03/02/2025 12:47:10,1738586830403,0,03/02/2025 12:47:10,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,3,block_intro,Screen 1,j74kif,1,continue,,967,950,967,967,950,967,1,967,0,0,,Click To Continue,start,2,object-98,block_intro,,,2,Block 2,,,,,,2,,
53,1738586842427,03/02/2025 12:47:22,1738586842427,0,03/02/2025 12:47:22,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,35,block,item,iz4mgl,1,response,78,10950,12033,12042,10950,12033,12042,1,10950,1092,0,,Single Number Entry,response,2,object-109,block,,,2,,1,53 + 25,0,Easy,1,2,78,
54,1738586849648,03/02/2025 12:47:29,1738586849648,0,03/02/2025 12:47:29,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,36,block,item,iz4mgl,1,response,97,5283,7216,7230,5283,7216,7230,1,5283,1947,0,,Single Number Entry,response,2,object-109,block,,,2,,2,63 + 34,0,Easy,1,2,97,
55,1738586857369,03/02/2025 12:47:37,1738586857369,0,03/02/2025 12:47:37,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,37,block,item,iz4mgl,1,response,46,5984,7717,7734,5984,7717,7734,1,5984,1750,0,,Single Number Entry,response,2,object-109,block,,,2,,3,34 + 12,1,Easy,1,2,46,
56,1738586864801,03/02/2025 12:47:44,1738586864801,0,03/02/2025 12:47:44,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,38,block,item,iz4mgl,1,response,59,5988,7433,7449,5988,7433,7449,1,5988,1461,0,,Single Number Entry,response,2,object-109,block,,,2,,4,21 + 38,0,Easy,1,2,59,
57,1738586870776,03/02/2025 12:47:50,1738586870776,0,03/02/2025 12:47:50,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,39,block,item,iz4mgl,1,response,89,5034,5984,5992,5034,5984,5992,1,5034,958,0,,Single Number Entry,response,2,object-109,block,,,2,,5,37 + 52,0,Easy,1,2,89,
58,1738586877195,03/02/2025 12:47:57,1738586877195,0,03/02/2025 12:47:57,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,40,block,item,iz4mgl,1,response,79,4517,6416,6427,4517,6416,6427,1,4517,1910,0,,Single Number Entry,response,2,object-109,block,,,2,,6,43 + 36,0,Easy,1,2,79,
59,1738586884386,03/02/2025 12:48:04,1738586884386,0,03/02/2025 12:48:04,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,41,block,item,iz4mgl,1,response,67,6217,7184,7201,6217,7184,7201,1,6217,984,0,,Single Number Entry,response,2,object-109,block,,,2,,7,43 + 24,0,Easy,1,2,67,
60,1738586887020,03/02/2025 12:48:07,1738586887020,0,03/02/2025 12:48:07,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,5,probe,thought_probe,muxvwp,1,response,Intentional,2652,2650,2652,2652,2650,2652,1,2652,0,0,,Click Response,Intentional,3,object-82,probe,,,2,,,,,,1,2,,
61,1738586896312,03/02/2025 12:48:16,1738586896312,0,03/02/2025 12:48:16,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,42,block,item,iz4mgl,1,response,15,8033,9283,9295,8033,9283,9295,1,8033,1262,0,,Single Number Entry,response,2,object-109,block,,,2,,8,67 - 52,0,Easy,1,2,15,
62,1738586904280,03/02/2025 12:48:24,1738586904280,0,03/02/2025 12:48:24,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,43,block,item,iz4mgl,1,response,52,5349,7967,7979,5349,7967,7979,1,5349,2630,0,,Single Number Entry,response,2,object-109,block,,,2,,9,86 - 34,0,Easy,1,2,52,
63,1738586910489,03/02/2025 12:48:30,1738586910489,0,03/02/2025 12:48:30,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,44,block,item,iz4mgl,1,response,32,5132,6216,6221,5132,6216,6221,1,5132,1089,0,,Single Number Entry,response,2,object-109,block,,,2,,10,75 - 43,0,Easy,1,2,32,
64,1738586916224,03/02/2025 12:48:36,1738586916224,0,03/02/2025 12:48:36,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,45,block,item,iz4mgl,1,response,84,4334,5734,5740,4334,5734,5740,1,4334,1406,0,,Single Number Entry,response,2,object-109,block,,,2,,11,96 - 12,0,Easy,1,2,84,
65,1738586917149,03/02/2025 12:48:37,1738586917149,0,03/02/2025 12:48:37,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,6,probe,thought_probe,muxvwp,1,response,Intentional,931,917,931,931,917,931,1,931,0,0,,Click Response,Intentional,3,object-82,probe,,,2,,,,,,1,2,,
66,1738586927403,03/02/2025 12:48:47,1738586927403,0,03/02/2025 12:48:47,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,46,block,item,iz4mgl,1,response,53,8916,10249,10265,8916,10249,10265,1,8916,1349,0,,Single Number Entry,response,2,object-109,block,,,2,,12,98 - 45,0,Easy,1,2,53,
67,1738586933686,03/02/2025 12:48:53,1738586933686,0,03/02/2025 12:48:53,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,47,block,item,iz4mgl,1,response,44,5184,6300,6303,5184,6300,6303,0,5184,1119,0,,Single Number Entry,response,2,object-109,block,,,2,,13,69 - 24,0,Easy,1,2,45,
68,1738586941386,03/02/2025 12:49:01,1738586941386,0,03/02/2025 12:49:01,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,48,block,item,iz4mgl,1,response,46,6217,7684,7701,6217,7684,7701,1,6217,1484,0,,Single Number Entry,response,2,object-109,block,,,2,,14,59 - 13,0,Easy,1,2,46,
69,1738586949155,03/02/2025 12:49:09,1738586949155,0,03/02/2025 12:49:09,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,49,block,item,iz4mgl,1,response,16,5433,7783,7788.000000000058,5433,7783,7788.000000000058,1,5433,2355.000000000058,0,,Single Number Entry,response,2,object-109,block,,,2,,15,37 - 21,0,Easy,1,2,16,
70,1738586952257,03/02/2025 12:49:12,1738586952257,0,03/02/2025 12:49:12,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,50,block,item,iz4mgl,1,response,14,1933,3100,3107,1933,3100,3107,1,1933,1174,0,,Single Number Entry,response,2,object-109,block,,,2,,16,7 x 2,0,Easy,1,2,14,
71,1738586971824,03/02/2025 12:49:31,1738586971824,0,03/02/2025 12:49:31,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,51,block,item,iz4mgl,1,response,18,6767,19550,19567,6767,19550,19567,1,6767,12800,0,,Single Number Entry,response,2,object-109,block,,,2,,17,6 x 3,0,Easy,1,2,18,
72,1738586973695,03/02/2025 12:49:33,1738586973695,0,03/02/2025 12:49:33,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,52,block,item,iz4mgl,1,response,12,1583,1883,1895,1583,1883,1895,1,1583,312,0,,Single Number Entry,response,2,object-109,block,,,2,,18,6 x 2,0,Easy,1,2,12,
73,1738586979544,03/02/2025 12:49:39,1738586979544,0,03/02/2025 12:49:39,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,53,block,item,iz4mgl,1,response,48,5100,5850,5861,5100,5850,5861,1,5100,761,0,,Single Number Entry,response,2,object-109,block,,,2,,19,6 x 8,0,Easy,1,2,48,
74,1738586980958,03/02/2025 12:49:40,1738586980958,0,03/02/2025 12:49:40,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,7,probe,thought_probe,muxvwp,1,response,Unintentional,1425,1417,1425,1425,1417,1425,1,1425,0,0,,Click Response,Unintentional,4,object-84,probe,,,2,,,,,,1,2,,
75,1738586988927,03/02/2025 12:49:48,1738586988927,0,03/02/2025 12:49:48,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,54,block,item,iz4mgl,1,response,42,7467,7967,7977,7467,7967,7977,1,7467,510,0,,Single Number Entry,response,2,object-109,block,,,2,,20,6 x 7,0,Easy,1,2,42,
76,1738586993679,03/02/2025 12:49:53,1738586993679,0,03/02/2025 12:49:53,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,55,block,item,iz4mgl,1,response,54,3750,4749,4763,3750,4749,4763,1,3750,1013,0,,Single Number Entry,response,2,object-109,block,,,2,,21,9 x 6,0,Easy,1,2,54,
77,1738586996490,03/02/2025 12:49:56,1738586996490,0,03/02/2025 12:49:56,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,56,block,item,iz4mgl,1,response,13,2384,2817,2824,2384,2817,2824,0,2384,440,0,,Single Number Entry,response,2,object-109,block,,,2,,22,3 x 4,0,Easy,1,2,12,
78,1738587004232,03/02/2025 12:50:04,1738587004232,0,03/02/2025 12:50:04,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,57,block,item,iz4mgl,1,response,2,7584,7734,7749.000000000058,7584,7734,7749.000000000058,1,7584,165.0000000000582,0,,Single Number Entry,response,2,object-109,block,,,2,,23,16 ÷ 8,0,Easy,1,2,2,
79,1738587006554,03/02/2025 12:50:06,1738587006554,0,03/02/2025 12:50:06,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,58,block,item,iz4mgl,1,response,3,2150,2334,2337.000000000058,2150,2334,2337.000000000058,1,2150,187.0000000000582,0,,Single Number Entry,response,2,object-109,block,,,2,,24,27 ÷ 9,0,Easy,1,2,3,
80,1738587009528,03/02/2025 12:50:09,1738587009528,0,03/02/2025 12:50:09,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,59,block,item,iz4mgl,1,response,8,2816,2966,2977,2816,2966,2977,1,2816,161,0,,Single Number Entry,response,2,object-109,block,,,2,,25,56 ÷ 7,0,Easy,1,2,8,
81,1738587011967,03/02/2025 12:50:11,1738587011967,0,03/02/2025 12:50:11,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,60,block,item,iz4mgl,1,response,5,2233,2449,2450,2233,2449,2450,1,2233,217,0,,Single Number Entry,response,2,object-109,block,,,2,,26,30 ÷ 6,0,Easy,1,2,5,
82,1738587014578,03/02/2025 12:50:14,1738587014578,0,03/02/2025 12:50:14,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,61,block,item,iz4mgl,1,response,4,2317,2601,2613,2317,2601,2613,1,2317,296,0,,Single Number Entry,response,2,object-109,block,,,2,,27,12 ÷ 3,0,Easy,1,2,4,
83,1738587028763,03/02/2025 12:50:28,1738587028763,0,03/02/2025 12:50:28,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,62,block,item,iz4mgl,1,response,6,13833,14183,14196,13833,14183,14196,0,13833,363,0,,Single Number Entry,response,2,object-109,block,,,2,,28,32 ÷ 4,0,Easy,1,2,8,
84,1738587033855,03/02/2025 12:50:33,1738587033855,0,03/02/2025 12:50:33,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,63,block,item,iz4mgl,1,response,8,4967,5100,5106,4967,5100,5106,1,4967,139,0,,Single Number Entry,response,2,object-109,block,,,2,,29,48 ÷ 6,0,Easy,1,2,8,
85,1738587035666,03/02/2025 12:50:35,1738587035666,0,03/02/2025 12:50:35,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,64,block,item,iz4mgl,1,response,2,1667,1816,1817,1667,1816,1817,1,1667,150,0,,Single Number Entry,response,2,object-109,block,,,2,,30,14 ÷ 7,1,Easy,1,2,2,
86,1738587036996,03/02/2025 12:50:36,1738587036996,0,03/02/2025 12:50:36,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,8,probe,thought_probe,muxvwp,1,response,On Task,1330,1317,1330,1330,1317,1330,1,1330,0,0,,Click Response,On Task,2,object-81,probe,,,2,,,,,,1,2,,
87,1738587038214,03/02/2025 12:50:38,1738587038214,0,03/02/2025 12:50:38,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,2,break,break_text,7wfjc1,1,continue,,1232,1217,1232,1232,1217,1232,1,1232,0,0,,Click To Continue,Continue Button,2,object-104,break,,,2,,,,,,1,2,,
88,1738587039008,03/02/2025 12:50:39,1738587039008,0,03/02/2025 12:50:39,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,4,block_intro,Screen 1,j74kif,1,continue,,809,803,809,809,803,809,1,809,0,0,,Click To Continue,start,2,object-98,block_intro,,,3,Block 3,,,,,2,2,,
89,1738587048758,03/02/2025 12:50:48,1738587048758,0,03/02/2025 12:50:48,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,65,block,item,iz4mgl,1,response,94,8464,9747,9755,8464,9747,9755,1,8464,1291,0,,Single Number Entry,response,2,object-109,block,,,3,,1,38 + 56,0,Difficult,2,2,94,
90,1738587057652,03/02/2025 12:50:57,1738587057652,0,03/02/2025 12:50:57,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,66,block,item,iz4mgl,1,response,91,4867,8900,8902,4867,8900,8902,1,4867,4035,0,,Single Number Entry,response,2,object-109,block,,,3,,2,75 + 16,1,Difficult,2,2,91,
91,1738587070772,03/02/2025 12:51:10,1738587070772,0,03/02/2025 12:51:10,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,67,block,item,iz4mgl,1,response,45,11950,13117,13123,11950,13117,13123,1,11950,1173,0,,Single Number Entry,response,2,object-109,block,,,3,,3,17 + 28,0,Difficult,2,2,45,
92,1738587077788,03/02/2025 12:51:17,1738587077788,0,03/02/2025 12:51:17,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,68,block,item,iz4mgl,1,response,95,5501,7016,7022,5501,7016,7022,1,5501,1521,0,,Single Number Entry,response,2,object-109,block,,,3,,4,69 + 26,0,Difficult,2,2,95,
93,1738587085611,03/02/2025 12:51:25,1738587085611,0,03/02/2025 12:51:25,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,69,block,item,iz4mgl,1,response,83,6450,7817,7829,6450,7817,7829,1,6450,1379,0,,Single Number Entry,response,2,object-109,block,,,3,,5,16 + 67,0,Difficult,2,2,83,
94,1738587087541,03/02/2025 12:51:27,1738587087541,0,03/02/2025 12:51:27,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,9,probe,thought_probe,muxvwp,1,response,Unintentional,1942,1933,1942,1942,1933,1942,1,1942,0,0,,Click Response,Unintentional,4,object-84,probe,,,3,,,,,,2,2,,
95,1738587095967,03/02/2025 12:51:35,1738587095967,0,03/02/2025 12:51:35,209080,4,task-drth,,43000779,BLIND,12532695,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.4,1470x956,1470x840,,,0,Mind wandering task,9,set2,set2_dede_30,set2_dede_30,70,block,item,iz4mgl,1,response,86,6217,8417,8434,6217,8417,8434,1,6217,2217,0,,Single Number Entry,response,2,object-109,block,,,3,,6,69 + 17,0,Difficult,2,2,86,
