Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-8dr8,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: block,Spreadsheet: block_number_text,Spreadsheet: item,Spreadsheet: item_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: item_correct,Manipulation: Spreadsheet
119,1738592093863,03/02/2025 14:14:53,1738592093863,0,03/02/2025 14:14:53,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,92,block,item,iz4mgl,1,response,9,4266.29999999993,5899.599999999977,5915.099999999977,4266.29999999993,5899.599999999977,5915.099999999977,1,4266.29999999993,1648.8000000000466,0,,Single Number Entry,response,2,object-109,block,,,3,,28,36 ÷ 4,0,Easy,1,1,9,
120,1738592100701,03/02/2025 14:15:00,1738592100701,0,03/02/2025 14:15:00,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,93,block,item,iz4mgl,1,response,7,2833.0999999999767,6849.5,6853.099999904633,2833.0999999999767,6849.5,6853.099999904633,1,2833.0999999999767,4019.999999904656,0,,Single Number Entry,response,2,object-109,block,,,3,,29,28 ÷ 4,0,Easy,1,1,7,
121,1738592102061,03/02/2025 14:15:02,1738592102061,0,03/02/2025 14:15:02,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,94,block,item,iz4mgl,1,response,2,1133.4000000000233,1350,1363.5,1133.4000000000233,1350,1363.5,1,1133.4000000000233,230.09999999997672,0,,Single Number Entry,response,2,object-109,block,,,3,,30,12 ÷ 6,0,Easy,1,1,2,
122,1738592103655,03/02/2025 14:15:03,1738592103655,0,03/02/2025 14:15:03,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,12,probe,thought_probe,muxvwp,1,response,On Task,1607.1999998092651,1600.0999999999767,1607.1999998092651,1607.1999998092651,1600.0999999999767,1607.1999998092651,1,1607.1999998092651,0,0,,Click Response,On Task,2,object-81,probe,,,3,,,,,,1,1,,
123,1738592163317,03/02/2025 14:16:03,1738592163317,0,03/02/2025 14:16:03,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,3,break,break_text,7wfjc1,1,continue,,59669.19999995234,59662.40000000002,59669.19999995234,59669.19999995234,59662.40000000002,59669.19999995234,1,59669.19999995234,0,0,,Click To Continue,Continue Button,2,object-104,break,,,3,,,,,,1,1,,
124,1738592165291,03/02/2025 14:16:05,1738592165291,0,03/02/2025 14:16:05,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,5,block_intro,Screen 1,j74kif,1,continue,,1981.2999999523163,1966.5,1981.2999999523163,1981.2999999523163,1966.5,1981.2999999523163,1,1981.2999999523163,0,0,,Click To Continue,start,2,object-98,block_intro,,,4,Block 4,,,,,2,1,,
125,1738592172449,03/02/2025 14:16:12,1738592172449,0,03/02/2025 14:16:12,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,95,block,item,iz4mgl,1,response,94,2749.8000000000466,7166.099999999977,7172.599999904633,2749.8000000000466,7166.099999999977,7172.599999904633,1,2749.8000000000466,4422.799999904586,0,,Single Number Entry,response,2,object-109,block,,,4,,1,38 + 56,0,Difficult,2,1,94,
126,1738592177549,03/02/2025 14:16:17,1738592177549,0,03/02/2025 14:16:17,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,96,block,item,iz4mgl,1,response,91,1800.0999999999767,5099.599999999977,5106.499999904656,1800.0999999999767,5099.599999999977,5106.499999904656,1,1800.0999999999767,3306.399999904679,0,,Single Number Entry,response,2,object-109,block,,,4,,2,75 + 16,1,Difficult,2,1,91,
127,1738592180957,03/02/2025 14:16:20,1738592180957,0,03/02/2025 14:16:20,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,97,block,item,iz4mgl,1,response,45,2299.8000000000466,3399.8000000000466,3414.4999998093117,2299.8000000000466,3399.8000000000466,3414.4999998093117,1,2299.8000000000466,1114.6999998092651,0,,Single Number Entry,response,2,object-109,block,,,4,,3,17 + 28,0,Difficult,2,1,45,
128,1738592185486,03/02/2025 14:16:25,1738592185486,0,03/02/2025 14:16:25,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,98,block,item,iz4mgl,1,response,73,2633.0999999999767,4533,4544.5,2633.0999999999767,4533,4544.5,0,2633.0999999999767,1911.4000000000233,0,,Single Number Entry,response,2,object-109,block,,,4,,4,69 + 26,0,Difficult,2,1,95,
129,1738592192593,03/02/2025 14:16:32,1738592192593,0,03/02/2025 14:16:32,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,99,block,item,iz4mgl,1,response,83,5249.599999999977,7116.5,7118.599999904633,5249.599999999977,7116.5,7118.599999904633,1,5249.599999999977,1868.9999999046559,0,,Single Number Entry,response,2,object-109,block,,,4,,5,16 + 67,0,Difficult,2,1,83,
130,1738592195438,03/02/2025 14:16:35,1738592195438,0,03/02/2025 14:16:35,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,100,block,item,iz4mgl,1,response,52,2233,2833.0999999999767,2846.899999856949,2233,2833.0999999999767,2846.899999856949,0,2233,613.8999998569489,0,,Single Number Entry,response,2,object-109,block,,,4,,6,69 + 17,0,Difficult,2,1,86,
131,1738592198093,03/02/2025 14:16:38,1738592198093,0,03/02/2025 14:16:38,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,101,block,item,iz4mgl,1,response,19,1749.7000000000698,2649.70000000007,2666.5000000001164,1749.7000000000698,2649.70000000007,2666.5000000001164,0,1749.7000000000698,916.8000000000466,0,,Single Number Entry,response,2,object-109,block,,,4,,7,28 + 47,0,Difficult,2,1,75,
132,1738592210739,03/02/2025 14:16:50,1738592210739,0,03/02/2025 14:16:50,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,102,block,item,iz4mgl,1,response,62,6549.399999999907,12648.899999999907,12664.599999856902,6549.399999999907,12648.899999999907,12664.599999856902,1,6549.399999999907,6115.199999856995,0,,Single Number Entry,response,2,object-109,block,,,4,,8,23 + 39,0,Difficult,2,1,62,
133,1738592215309,03/02/2025 14:16:55,1738592215309,0,03/02/2025 14:16:55,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,103,block,item,iz4mgl,1,response,25,2733.20000000007,4566.800000000047,4583.400000000023,2733.20000000007,4566.800000000047,4583.400000000023,1,2733.20000000007,1850.1999999999534,0,,Single Number Entry,response,2,object-109,block,,,4,,9,64 - 39,0,Difficult,2,1,25,
134,1738592217328,03/02/2025 14:16:57,1738592217328,0,03/02/2025 14:16:57,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,13,probe,thought_probe,muxvwp,1,response,On Task,2038.5,2035.1999999999534,2038.5,2038.5,2035.1999999999534,2038.5,1,2038.5,0,0,,Click Response,On Task,2,object-81,probe,,,4,,,,,,2,1,,
135,1738592226858,03/02/2025 14:17:06,1738592226858,0,03/02/2025 14:17:06,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,104,block,item,iz4mgl,1,response,29,5014.100000000093,9513.70000000007,9530.40000000014,5014.100000000093,9513.70000000007,9530.40000000014,1,5014.100000000093,4516.300000000047,0,,Single Number Entry,response,2,object-109,block,,,4,,10,85 - 56,0,Difficult,2,1,29,
136,1738592233614,03/02/2025 14:17:13,1738592233614,0,03/02/2025 14:17:13,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,105,block,item,iz4mgl,1,response,27,4299.599999999977,6766.199999999953,6774.899999952293,4299.599999999977,6766.199999999953,6774.899999952293,1,4299.599999999977,2475.2999999523163,0,,Single Number Entry,response,2,object-109,block,,,4,,11,46 - 19,0,Difficult,2,1,27,
137,1738592240930,03/02/2025 14:17:20,1738592240930,0,03/02/2025 14:17:20,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,106,block,item,iz4mgl,1,response,39,4732.900000000023,7316,7325.400000000023,4732.900000000023,7316,7325.400000000023,1,4732.900000000023,2592.5,0,,Single Number Entry,response,2,object-109,block,,,4,,12,96 - 57,0,Difficult,2,1,39,
138,1738592248927,03/02/2025 14:17:28,1738592248927,0,03/02/2025 14:17:28,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,107,block,item,iz4mgl,1,response,63,5683,7999.70000000007,8006.099999809288,5683,7999.70000000007,8006.099999809288,1,5683,2323.0999998092884,0,,Single Number Entry,response,2,object-109,block,,,4,,13,82 - 19,0,Difficult,2,1,63,
139,1738592254927,03/02/2025 14:17:34,1738592254927,0,03/02/2025 14:17:34,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,108,block,item,iz4mgl,1,response,26,3083,6000.699999999953,6006.599999856902,3083,6000.699999999953,6006.599999856902,1,3083,2923.5999998569023,0,,Single Number Entry,response,2,object-109,block,,,4,,14,43 - 17,0,Difficult,2,1,26,
140,1738592263776,03/02/2025 14:17:43,1738592263776,0,03/02/2025 14:17:43,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,109,block,item,iz4mgl,1,response,53,6665.699999999953,8848.400000000023,8854.5,6665.699999999953,8848.400000000023,8854.5,1,6665.699999999953,2188.8000000000466,0,,Single Number Entry,response,2,object-109,block,,,4,,15,91 - 38,0,Difficult,2,1,53,
141,1738592265424,03/02/2025 14:17:45,1738592265424,0,03/02/2025 14:17:45,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,14,probe,thought_probe,muxvwp,1,response,On Task,1654.4999998569256,1649.6999999999534,1654.4999998569256,1654.4999998569256,1649.6999999999534,1654.4999998569256,1,1654.4999998569256,0,0,,Click Response,On Task,2,object-81,probe,,,4,,,,,,2,1,,
142,1738592283987,03/02/2025 14:18:03,1738592283987,0,03/02/2025 14:18:03,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,110,block,item,iz4mgl,1,response,72,10365.800000000047,18548.900000000023,18565.800000000047,10365.800000000047,18548.900000000023,18565.800000000047,1,10365.800000000047,8200,0,,Single Number Entry,response,2,object-109,block,,,4,,16,18 x 4,0,Difficult,2,1,72,
143,1738592302820,03/02/2025 14:18:22,1738592302820,0,03/02/2025 14:18:22,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,111,block,item,iz4mgl,1,response,91,10749.599999999977,18833,18850.699999999953,10749.599999999977,18833,18850.699999999953,1,10749.599999999977,8101.099999999977,0,,Single Number Entry,response,2,object-109,block,,,4,,17,13 x 7,0,Difficult,2,1,91,
144,1738592314452,03/02/2025 14:18:34,1738592314452,0,03/02/2025 14:18:34,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,112,block,item,iz4mgl,1,response,95,5848.300000000047,11648.599999999977,11650.899999856949,5848.300000000047,11648.599999999977,11650.899999856949,1,5848.300000000047,5802.599999856902,0,,Single Number Entry,response,2,object-109,block,,,4,,18,5 x 19,0,Difficult,2,1,95,
145,1738592320644,03/02/2025 14:18:40,1738592320644,0,03/02/2025 14:18:40,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,113,block,item,iz4mgl,1,response,64,2799.3000000000466,6182.300000000047,6193.599999809288,2799.3000000000466,6182.300000000047,6193.599999809288,1,2799.3000000000466,3394.299999809242,0,,Single Number Entry,response,2,object-109,block,,,4,,19,16 x 4,1,Difficult,2,1,64,
146,1738592324314,03/02/2025 14:18:44,1738592324314,0,03/02/2025 14:18:44,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,114,block,item,iz4mgl,1,response,70,2683.1999999999534,3666.5,3681.5999999999767,2683.1999999999534,3666.5,3681.5999999999767,1,2683.1999999999534,998.4000000000233,0,,Single Number Entry,response,2,object-109,block,,,4,,20,5 x 14,0,Difficult,2,1,70,
147,1738592331238,03/02/2025 14:18:51,1738592331238,0,03/02/2025 14:18:51,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,115,block,item,iz4mgl,1,response,48,4316.199999999953,6932.79999999993,6939.199999904609,4316.199999999953,6932.79999999993,6939.199999904609,1,4316.199999999953,2622.999999904656,0,,Single Number Entry,response,2,object-109,block,,,4,,21,16 x 3,0,Difficult,2,1,48,
148,1738592337836,03/02/2025 14:18:57,1738592337836,0,03/02/2025 14:18:57,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,116,block,item,iz4mgl,1,response,120,5632.800000000047,6599.600000000093,6604.300000000047,5632.800000000047,6599.600000000093,6604.300000000047,1,5632.800000000047,971.5,0,,Single Number Entry,response,2,object-109,block,,,4,,22,8 x 15,0,Difficult,2,1,120,
149,1738592342404,03/02/2025 14:19:02,1738592342404,0,03/02/2025 14:19:02,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,117,block,item,iz4mgl,1,response,90,3983.1999999999534,4566.800000000047,4572.399999809219,3983.1999999999534,4566.800000000047,4572.399999809219,1,3983.1999999999534,589.1999998092651,0,,Single Number Entry,response,2,object-109,block,,,4,,23,6 x 15,0,Difficult,2,1,90,
150,1738592350032,03/02/2025 14:19:10,1738592350032,0,03/02/2025 14:19:10,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,118,block,item,iz4mgl,1,response,3,3249.1999999999534,7616.199999999953,7633,3249.1999999999534,7616.199999999953,7633,1,3249.1999999999534,4383.800000000047,0,,Single Number Entry,response,2,object-109,block,,,4,,24,54 ÷ 18,0,Difficult,2,1,3,
151,1738592352872,03/02/2025 14:19:12,1738592352872,0,03/02/2025 14:19:12,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,119,block,item,iz4mgl,1,response,18,1616,2849.1999999999534,2857.4999999522697,1616,2849.1999999999534,2857.4999999522697,1,1616,1241.4999999522697,0,,Single Number Entry,response,2,object-109,block,,,4,,25,36 ÷ 2,0,Difficult,2,1,18,
152,1738592354644,03/02/2025 14:19:14,1738592354644,0,03/02/2025 14:19:14,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,15,probe,thought_probe,muxvwp,1,response,On Task,1780.5,1766.6000000000931,1780.5,1780.5,1766.6000000000931,1780.5,1,1780.5,0,0,,Click Response,On Task,2,object-81,probe,,,4,,,,,,2,1,,
153,1738592383369,03/02/2025 14:19:43,1738592383369,0,03/02/2025 14:19:43,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,120,block,item,iz4mgl,1,response,7,28247.899999999907,28731.299999999814,28738.799999856856,28247.899999999907,28731.299999999814,28738.799999856856,1,28247.899999999907,490.89999985694885,0,,Single Number Entry,response,2,object-109,block,,,4,,26,105 ÷ 15,0,Difficult,2,1,7,
154,1738592388261,03/02/2025 14:19:48,1738592388261,0,03/02/2025 14:19:48,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,121,block,item,iz4mgl,1,response,12,4266.200000000186,4883,4899.699999999953,4266.200000000186,4883,4899.699999999953,1,4266.200000000186,633.4999999997672,0,,Single Number Entry,response,2,object-109,block,,,4,,27,84 ÷ 7,0,Difficult,2,1,12,
155,1738592398000,03/02/2025 14:19:58,1738592398000,0,03/02/2025 14:19:58,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,122,block,item,iz4mgl,1,response,19,6916.200000000186,9749.40000000014,9755.699999904726,6916.200000000186,9749.40000000014,9755.699999904726,0,6916.200000000186,2839.4999999045394,0,,Single Number Entry,response,2,object-109,block,,,4,,28,153 ÷ 17,1,Difficult,2,1,9,
156,1738592449791,03/02/2025 14:20:49,1738592449791,0,03/02/2025 14:20:49,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,123,block,item,iz4mgl,1,response,6,32382.800000000047,51779.59999999986,51796.19999999972,32382.800000000047,51779.59999999986,51796.19999999972,1,32382.800000000047,19413.399999999674,0,,Single Number Entry,response,2,object-109,block,,,4,,29,114 ÷ 19,0,Difficult,2,1,6,
157,1738592458795,03/02/2025 14:20:58,1738592458795,0,03/02/2025 14:20:58,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,124,block,item,iz4mgl,1,response,17,3933,9016.200000000186,9021.600000000093,3933,9016.200000000186,9021.600000000093,1,3933,5088.600000000093,0,,Single Number Entry,response,2,object-109,block,,,4,,30,51 ÷ 3,0,Difficult,2,1,17,
158,1738592461256,03/02/2025 14:21:01,1738592461256,0,03/02/2025 14:21:01,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,16,probe,thought_probe,muxvwp,1,response,Unintentional,2464.5,2449.899999999907,2464.5,2464.5,2449.899999999907,2464.5,1,2464.5,0,0,,Click Response,Unintentional,4,object-84,probe,,,4,,,,,,2,1,,
159,1738592462989,03/02/2025 14:21:02,1738592462989,0,03/02/2025 14:21:02,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,1,finish,thank_you,xuq6te,1,continue,,1749.4000000001397,1733.3000000000466,1749.4000000001397,1749.4000000001397,1733.3000000000466,1749.4000000001397,1,1749.4000000001397,0,0,,Click To Continue,Continue Button,2,object-75,finish,,,,,,,,,2,1,,
160,1738592462991,03/02/2025 14:21:02,1738592462991,0,03/02/2025 14:21:02,209080,4,task-idt7,,43004404,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,,,,,,info,END,,,1171217,,,,0,,,,,,,,,,,,,,,,,,,,,
1,1738599375974,03/02/2025 16:16:15,1738599375974,0,03/02/2025 16:16:15,209080,4,task-idt7,,43011550,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1696x792,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
2,1738599377842,03/02/2025 16:16:17,1738599377842,0,03/02/2025 16:16:17,209080,4,task-idt7,,43011550,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1696x792,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,1,start,welcome,vo3k26,1,continue,,1896.9000000953674,1882.6,1896.9000000953674,1896.9000000953674,1882.6,1896.9000000953674,1,1896.9000000953674,0,0,,Click To Continue,Continue Button,2,object-14,start,,,,,,,,,,1,,
3,1738599379266,03/02/2025 16:16:19,1738599379266,0,03/02/2025 16:16:19,209080,4,task-idt7,,43011550,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1696x792,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,1,instr,instr_text,19f9rf,1,continue,,1439.6000000476838,1433.4,1439.6000000476838,1439.6000000476838,1433.4,1439.6000000476838,1,1439.6000000476838,0,0,,Click To Continue,Continue Button,2,object-108,instr,1,"TASK INSTRUCTIONS - PLEASE READ CAREFULLY! The goal of this study is to see how well people can focus during mental maths tasks. <br><br> Mind wandering is a term used to describe what occurs when your attention wanders from a task. Sometimes when your mind wanders, you begin thinking about personal events or concerns rather than your task. At other times, your mind can wander because you are bored or tired and you don’t really know what you’re thinking about; all you know is that you are no longer thinking about your task.<br><br>",,,,,,,,1,,
4,1738599380682,03/02/2025 16:16:20,1738599380682,0,03/02/2025 16:16:20,209080,4,task-idt7,,43011550,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1696x792,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,2,instr,instr_text,19f9rf,1,continue,,1421.7000000476837,1416.3000000000002,1421.7000000476837,1421.7000000476837,1416.3000000000002,1421.7000000476837,1,1421.7000000476837,0,0,,Click To Continue,Continue Button,2,object-108,instr,2,"Importantly, mind wandering can occur either because you INTENTIONALLY decided to think about things that are unrelated to the task, OR because your thoughts UNINTENTIONALLY drifted away to task-unrelated thoughts, despite your best intentions to focus on the task. <br><br>",,,,,,,,1,,
5,1738599381887,03/02/2025 16:16:21,1738599381887,0,03/02/2025 16:16:21,209080,4,task-idt7,,43011550,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1696x792,,,0,Mind wandering task,9,set1,set1_eded_30,set1_eded_30,3,instr,instr_text,19f9rf,1,continue,,1210.9000000476835,1199.6999999999998,1210.9000000476835,1210.9000000476835,1199.6999999999998,1210.9000000476835,1,1210.9000000476835,0,0,,Click To Continue,Continue Button,2,object-108,instr,3,"Being ON TASK means that you were focused on completing the task and were not thinking about anything unrelated to the task. Some examples of ON TASK thoughts include thoughts about your performance on the task, or thoughts about your response. <br><br>",,,,,,,,1,,
